benchmark	pregrouper	cohort	missingness_policy	scope	aggregation	model_s	model_t	metric	statistic	expected_observations	n_observations	n_prompts	observation_coverage	f_point	f_lo	f_hi	n_bootstrap	n_bootstrap_valid	aligned_key_sha256
race	sentence	paper	global_complete_case_mnar	all	prompt_equal	qwen2.5-3b-instruct	llama4-maverick-17b-128e-instruct	fisher_rao_magnitude_r	pearson_r	145544	18639	825	0.1280643654152696	0.33385645531389535	0.30834088621878253	0.35752240597348695	500	500	51385ad7fc65412a0b97abc35d2d48f0037ab21f612a40fbcc1920f35d7c578e
race	sentence	paper	global_complete_case_mnar	all	prompt_equal	qwen2.5-3b-instruct	llama4-maverick-17b-128e-instruct	fisher_local_magnitude_r	pearson_r	145544	18639	825	0.1280643654152696	0.028632746353025523	-0.010771002377896317	0.07141731643722368	500	500	51385ad7fc65412a0b97abc35d2d48f0037ab21f612a40fbcc1920f35d7c578e
race	sentence	paper	global_complete_case_mnar	system	row_pooled	qwen2.5-3b-instruct	llama4-maverick-17b-128e-instruct	signed_frobenius_r	pearson_r	14802	936	592	0.06323469801378193	-0.04695995797829092	-0.09188750560654711	-0.009134374460765125	500	500	3bab359b248413ff4b82309794d35425270ef3b1017c60cd7de1b91b484ad9f9
race	sentence	paper	global_complete_case_mnar	system	row_pooled	qwen2.5-3b-instruct	llama4-maverick-17b-128e-instruct	direction_cosine	mean_cosine	14802	936	592	0.06323469801378193	-0.001104449323189481	-0.04150540419774046	0.037091200723083924	500	500	3bab359b248413ff4b82309794d35425270ef3b1017c60cd7de1b91b484ad9f9
race	sentence	paper	global_complete_case_mnar	system	row_pooled	qwen2.5-3b-instruct	llama4-maverick-17b-128e-instruct	linear_cka	cka	14802	936	592	0.06323469801378193	0.008573771833983654	0.004756898177425474	0.022158579824043102	500	500	3bab359b248413ff4b82309794d35425270ef3b1017c60cd7de1b91b484ad9f9
race	sentence	paper	global_complete_case_mnar	system	row_pooled	qwen2.5-3b-instruct	llama4-maverick-17b-128e-instruct	aitchison_magnitude_r	pearson_r	14802	936	592	0.06323469801378193	0.14896211243881655	0.08375469197425213	0.2186813207277621	500	500	3bab359b248413ff4b82309794d35425270ef3b1017c60cd7de1b91b484ad9f9
race	sentence	paper	global_complete_case_mnar	system	row_pooled	qwen2.5-3b-instruct	llama4-maverick-17b-128e-instruct	fisher_rao_magnitude_r	pearson_r	14802	936	592	0.06323469801378193	0.030460478157882945	-0.023486290977479257	0.10311248278825086	500	500	3bab359b248413ff4b82309794d35425270ef3b1017c60cd7de1b91b484ad9f9
race	sentence	paper	global_complete_case_mnar	system	row_pooled	qwen2.5-3b-instruct	llama4-maverick-17b-128e-instruct	fisher_local_magnitude_r	pearson_r	14802	936	592	0.06323469801378193	-0.021904223133654935	-0.052234299227473746	0.020808965273455424	500	500	3bab359b248413ff4b82309794d35425270ef3b1017c60cd7de1b91b484ad9f9
race	sentence	paper	global_complete_case_mnar	system	prompt_equal	qwen2.5-3b-instruct	llama4-maverick-17b-128e-instruct	signed_frobenius_r	pearson_r	14802	936	592	0.06323469801378193	-0.04319486542508207	-0.08410783917308262	-0.00563454687880622	500	500	3bab359b248413ff4b82309794d35425270ef3b1017c60cd7de1b91b484ad9f9
race	sentence	paper	global_complete_case_mnar	system	prompt_equal	qwen2.5-3b-instruct	llama4-maverick-17b-128e-instruct	direction_cosine	mean_cosine	14802	936	592	0.06323469801378193	0.01647548863959108	-0.02733079418564878	0.056050028305924655	500	500	3bab359b248413ff4b82309794d35425270ef3b1017c60cd7de1b91b484ad9f9
race	sentence	paper	global_complete_case_mnar	system	prompt_equal	qwen2.5-3b-instruct	llama4-maverick-17b-128e-instruct	linear_cka	cka	14802	936	592	0.06323469801378193	0.007159719361021086	0.004205160752563551	0.02052345367728869	500	500	3bab359b248413ff4b82309794d35425270ef3b1017c60cd7de1b91b484ad9f9
race	sentence	paper	global_complete_case_mnar	system	prompt_equal	qwen2.5-3b-instruct	llama4-maverick-17b-128e-instruct	aitchison_magnitude_r	pearson_r	14802	936	592	0.06323469801378193	0.16214456770640706	0.10042213844283834	0.23104427607276162	500	500	3bab359b248413ff4b82309794d35425270ef3b1017c60cd7de1b91b484ad9f9
race	sentence	paper	global_complete_case_mnar	system	prompt_equal	qwen2.5-3b-instruct	llama4-maverick-17b-128e-instruct	fisher_rao_magnitude_r	pearson_r	14802	936	592	0.06323469801378193	0.025958406830111608	-0.022170334655782303	0.09388278730506035	500	500	3bab359b248413ff4b82309794d35425270ef3b1017c60cd7de1b91b484ad9f9
race	sentence	paper	global_complete_case_mnar	system	prompt_equal	qwen2.5-3b-instruct	llama4-maverick-17b-128e-instruct	fisher_local_magnitude_r	pearson_r	14802	936	592	0.06323469801378193	-0.014976409363093924	-0.04533100157824852	0.02466134082924187	500	500	3bab359b248413ff4b82309794d35425270ef3b1017c60cd7de1b91b484ad9f9
race	sentence	paper	global_complete_case_mnar	user	row_pooled	qwen2.5-3b-instruct	llama4-maverick-17b-128e-instruct	signed_frobenius_r	pearson_r	130742	17703	825	0.1354040782610026	0.37742089950321134	0.3558503461500894	0.40116176251290553	500	500	f4dfff463588ac5ae026c9a5714d6982ed65510e3f0ce476ecc721a02f2aa318
race	sentence	paper	global_complete_case_mnar	user	row_pooled	qwen2.5-3b-instruct	llama4-maverick-17b-128e-instruct	direction_cosine	mean_cosine	130742	17703	825	0.1354040782610026	0.1349395850956226	0.12032939530121545	0.1494879502662054	500	500	f4dfff463588ac5ae026c9a5714d6982ed65510e3f0ce476ecc721a02f2aa318
race	sentence	paper	global_complete_case_mnar	user	row_pooled	qwen2.5-3b-instruct	llama4-maverick-17b-128e-instruct	linear_cka	cka	130742	17703	825	0.1354040782610026	0.1434704355094189	0.12825160168324795	0.1623814197339431	500	500	f4dfff463588ac5ae026c9a5714d6982ed65510e3f0ce476ecc721a02f2aa318
race	sentence	paper	global_complete_case_mnar	user	row_pooled	qwen2.5-3b-instruct	llama4-maverick-17b-128e-instruct	aitchison_magnitude_r	pearson_r	130742	17703	825	0.1354040782610026	0.5646810724392212	0.5469472339056631	0.5825283271155615	500	500	f4dfff463588ac5ae026c9a5714d6982ed65510e3f0ce476ecc721a02f2aa318
race	sentence	paper	global_complete_case_mnar	user	row_pooled	qwen2.5-3b-instruct	llama4-maverick-17b-128e-instruct	fisher_rao_magnitude_r	pearson_r	130742	17703	825	0.1354040782610026	0.31558749693180266	0.2916458997616404	0.33976643126609546	500	500	f4dfff463588ac5ae026c9a5714d6982ed65510e3f0ce476ecc721a02f2aa318
race	sentence	paper	global_complete_case_mnar	user	row_pooled	qwen2.5-3b-instruct	llama4-maverick-17b-128e-instruct	fisher_local_magnitude_r	pearson_r	130742	17703	825	0.1354040782610026	0.031206585789401473	-0.002979754827182915	0.06412464004259796	500	500	f4dfff463588ac5ae026c9a5714d6982ed65510e3f0ce476ecc721a02f2aa318
race	sentence	paper	global_complete_case_mnar	user	prompt_equal	qwen2.5-3b-instruct	llama4-maverick-17b-128e-instruct	signed_frobenius_r	pearson_r	130742	17703	825	0.1354040782610026	0.4041314238923455	0.38074376123079057	0.4271275279372461	500	500	f4dfff463588ac5ae026c9a5714d6982ed65510e3f0ce476ecc721a02f2aa318
race	sentence	paper	global_complete_case_mnar	user	prompt_equal	qwen2.5-3b-instruct	llama4-maverick-17b-128e-instruct	direction_cosine	mean_cosine	130742	17703	825	0.1354040782610026	0.1548055361896373	0.14104528093933555	0.16870258914798067	500	500	f4dfff463588ac5ae026c9a5714d6982ed65510e3f0ce476ecc721a02f2aa318
race	sentence	paper	global_complete_case_mnar	user	prompt_equal	qwen2.5-3b-instruct	llama4-maverick-17b-128e-instruct	linear_cka	cka	130742	17703	825	0.1354040782610026	0.16458339459954585	0.14643851653566248	0.18522562660921849	500	500	f4dfff463588ac5ae026c9a5714d6982ed65510e3f0ce476ecc721a02f2aa318
race	sentence	paper	global_complete_case_mnar	user	prompt_equal	qwen2.5-3b-instruct	llama4-maverick-17b-128e-instruct	aitchison_magnitude_r	pearson_r	130742	17703	825	0.1354040782610026	0.5746395062163386	0.5539741059582561	0.5955949322484261	500	500	f4dfff463588ac5ae026c9a5714d6982ed65510e3f0ce476ecc721a02f2aa318
race	sentence	paper	global_complete_case_mnar	user	prompt_equal	qwen2.5-3b-instruct	llama4-maverick-17b-128e-instruct	fisher_rao_magnitude_r	pearson_r	130742	17703	825	0.1354040782610026	0.33432702582634743	0.3102531067091656	0.3587641472607165	500	500	f4dfff463588ac5ae026c9a5714d6982ed65510e3f0ce476ecc721a02f2aa318
race	sentence	paper	global_complete_case_mnar	user	prompt_equal	qwen2.5-3b-instruct	llama4-maverick-17b-128e-instruct	fisher_local_magnitude_r	pearson_r	130742	17703	825	0.1354040782610026	0.02832073157438699	-0.005965336380725803	0.06631084425407435	500	500	f4dfff463588ac5ae026c9a5714d6982ed65510e3f0ce476ecc721a02f2aa318
race	sentence	paper	global_complete_case_mnar	prediction	row_pooled	qwen2.5-3b-instruct	gpt-4o	signed_frobenius_r	pearson_r	4934	825	825	0.16720713417105795	0.6329110804987267	0.6032352517881088	0.6609702738551533	500	500	bb39c2d2fc4a8ec99452fbbab44f2b1aedd932bc8338ac64de82b714d19ca319
race	sentence	paper	global_complete_case_mnar	prediction	row_pooled	qwen2.5-3b-instruct	gpt-4o	direction_cosine	mean_cosine	4934	825	825	0.16720713417105795	0.5956450338947523	0.56364353167095	0.6254825460621642	500	500	bb39c2d2fc4a8ec99452fbbab44f2b1aedd932bc8338ac64de82b714d19ca319
race	sentence	paper	global_complete_case_mnar	prediction	row_pooled	qwen2.5-3b-instruct	gpt-4o	linear_cka	cka	4934	825	825	0.16720713417105795	0.40608619758814696	0.3708862976231167	0.4467515710998612	500	500	bb39c2d2fc4a8ec99452fbbab44f2b1aedd932bc8338ac64de82b714d19ca319
race	sentence	paper	global_complete_case_mnar	all	row_pooled	qwen2.5-3b-instruct	gpt-4o	signed_frobenius_r	pearson_r	145544	18639	825	0.1280643654152696	0.3540733742175666	0.33117320236961656	0.37693102872865647	500	500	51385ad7fc65412a0b97abc35d2d48f0037ab21f612a40fbcc1920f35d7c578e
race	sentence	paper	global_complete_case_mnar	all	row_pooled	qwen2.5-3b-instruct	gpt-4o	direction_cosine	mean_cosine	145544	18639	825	0.1280643654152696	0.133444177147161	0.11987078496637352	0.14727095198947188	500	500	51385ad7fc65412a0b97abc35d2d48f0037ab21f612a40fbcc1920f35d7c578e
race	sentence	paper	global_complete_case_mnar	all	row_pooled	qwen2.5-3b-instruct	gpt-4o	linear_cka	cka	145544	18639	825	0.1280643654152696	0.12587448337248688	0.1109464523687254	0.14326832141179296	500	500	51385ad7fc65412a0b97abc35d2d48f0037ab21f612a40fbcc1920f35d7c578e
race	sentence	paper	global_complete_case_mnar	all	row_pooled	qwen2.5-3b-instruct	gpt-4o	aitchison_magnitude_r	pearson_r	145544	18639	825	0.1280643654152696	0.5352783974664808	0.515921251275052	0.5537946847244	500	500	51385ad7fc65412a0b97abc35d2d48f0037ab21f612a40fbcc1920f35d7c578e
race	sentence	paper	global_complete_case_mnar	all	row_pooled	qwen2.5-3b-instruct	gpt-4o	fisher_rao_magnitude_r	pearson_r	145544	18639	825	0.1280643654152696	0.30331950066095326	0.27555660412526656	0.32864408735549155	500	500	51385ad7fc65412a0b97abc35d2d48f0037ab21f612a40fbcc1920f35d7c578e
race	sentence	paper	global_complete_case_mnar	all	row_pooled	qwen2.5-3b-instruct	gpt-4o	fisher_local_magnitude_r	pearson_r	145544	18639	825	0.1280643654152696	0.0385494960414529	-0.00015853732654601017	0.0808897344797815	500	500	51385ad7fc65412a0b97abc35d2d48f0037ab21f612a40fbcc1920f35d7c578e
race	sentence	paper	global_complete_case_mnar	all	prompt_equal	qwen2.5-3b-instruct	gpt-4o	signed_frobenius_r	pearson_r	145544	18639	825	0.1280643654152696	0.3830890540092567	0.3557888035729435	0.4079335293098024	500	500	51385ad7fc65412a0b97abc35d2d48f0037ab21f612a40fbcc1920f35d7c578e
race	sentence	paper	global_complete_case_mnar	all	prompt_equal	qwen2.5-3b-instruct	gpt-4o	direction_cosine	mean_cosine	145544	18639	825	0.1280643654152696	0.15432691251118472	0.14016499839454044	0.16792267614424597	500	500	51385ad7fc65412a0b97abc35d2d48f0037ab21f612a40fbcc1920f35d7c578e
race	sentence	paper	global_complete_case_mnar	all	prompt_equal	qwen2.5-3b-instruct	gpt-4o	linear_cka	cka	145544	18639	825	0.1280643654152696	0.1473119173975252	0.1286553153106966	0.1672466399102977	500	500	51385ad7fc65412a0b97abc35d2d48f0037ab21f612a40fbcc1920f35d7c578e
race	sentence	paper	global_complete_case_mnar	all	prompt_equal	qwen2.5-3b-instruct	gpt-4o	aitchison_magnitude_r	pearson_r	145544	18639	825	0.1280643654152696	0.5521082325929293	0.5322763336877525	0.5708354046494046	500	500	51385ad7fc65412a0b97abc35d2d48f0037ab21f612a40fbcc1920f35d7c578e
race	sentence	paper	global_complete_case_mnar	all	prompt_equal	qwen2.5-3b-instruct	gpt-4o	fisher_rao_magnitude_r	pearson_r	145544	18639	825	0.1280643654152696	0.32419893857318727	0.29759762554243374	0.351521186847665	500	500	51385ad7fc65412a0b97abc35d2d48f0037ab21f612a40fbcc1920f35d7c578e
race	sentence	paper	global_complete_case_mnar	all	prompt_equal	qwen2.5-3b-instruct	gpt-4o	fisher_local_magnitude_r	pearson_r	145544	18639	825	0.1280643654152696	0.03734397427335077	-0.0009838939863659533	0.07679842981418009	500	500	51385ad7fc65412a0b97abc35d2d48f0037ab21f612a40fbcc1920f35d7c578e
race	sentence	paper	global_complete_case_mnar	system	row_pooled	qwen2.5-3b-instruct	gpt-4o	signed_frobenius_r	pearson_r	14802	936	592	0.06323469801378193	-0.05617438627588721	-0.10164880805016653	-0.011510935090951382	500	500	3bab359b248413ff4b82309794d35425270ef3b1017c60cd7de1b91b484ad9f9
race	sentence	paper	global_complete_case_mnar	system	row_pooled	qwen2.5-3b-instruct	gpt-4o	direction_cosine	mean_cosine	14802	936	592	0.06323469801378193	-0.05295088484031491	-0.08821081196363643	-0.015489539321911416	500	500	3bab359b248413ff4b82309794d35425270ef3b1017c60cd7de1b91b484ad9f9
race	sentence	paper	global_complete_case_mnar	system	row_pooled	qwen2.5-3b-instruct	gpt-4o	linear_cka	cka	14802	936	592	0.06323469801378193	0.007089437758671065	0.004624525114496074	0.019900554528622768	500	500	3bab359b248413ff4b82309794d35425270ef3b1017c60cd7de1b91b484ad9f9
race	sentence	paper	global_complete_case_mnar	system	row_pooled	qwen2.5-3b-instruct	gpt-4o	aitchison_magnitude_r	pearson_r	14802	936	592	0.06323469801378193	0.0574545846526923	-0.018024102359087902	0.13352064903470326	500	500	3bab359b248413ff4b82309794d35425270ef3b1017c60cd7de1b91b484ad9f9
race	sentence	paper	global_complete_case_mnar	system	row_pooled	qwen2.5-3b-instruct	gpt-4o	fisher_rao_magnitude_r	pearson_r	14802	936	592	0.06323469801378193	0.05620115245445685	-0.005011514667200841	0.12381338401998772	500	500	3bab359b248413ff4b82309794d35425270ef3b1017c60cd7de1b91b484ad9f9
race	sentence	paper	global_complete_case_mnar	system	row_pooled	qwen2.5-3b-instruct	gpt-4o	fisher_local_magnitude_r	pearson_r	14802	936	592	0.06323469801378193	0.03190431707105972	-0.03130561496942843	0.09825632200723337	500	500	3bab359b248413ff4b82309794d35425270ef3b1017c60cd7de1b91b484ad9f9
race	sentence	paper	global_complete_case_mnar	system	prompt_equal	qwen2.5-3b-instruct	gpt-4o	signed_frobenius_r	pearson_r	14802	936	592	0.06323469801378193	-0.062179158903095284	-0.11619225678496532	-0.008792550068632332	500	500	3bab359b248413ff4b82309794d35425270ef3b1017c60cd7de1b91b484ad9f9
race	sentence	paper	global_complete_case_mnar	system	prompt_equal	qwen2.5-3b-instruct	gpt-4o	direction_cosine	mean_cosine	14802	936	592	0.06323469801378193	-0.05453915435398818	-0.09479912710815587	-0.013896617766632065	500	500	3bab359b248413ff4b82309794d35425270ef3b1017c60cd7de1b91b484ad9f9
race	sentence	paper	global_complete_case_mnar	system	prompt_equal	qwen2.5-3b-instruct	gpt-4o	linear_cka	cka	14802	936	592	0.06323469801378193	0.008693495090139315	0.0043425169733843395	0.028908466754150382	500	500	3bab359b248413ff4b82309794d35425270ef3b1017c60cd7de1b91b484ad9f9
race	sentence	paper	global_complete_case_mnar	system	prompt_equal	qwen2.5-3b-instruct	gpt-4o	aitchison_magnitude_r	pearson_r	14802	936	592	0.06323469801378193	0.0695204211260984	-0.013000311579777714	0.1564310290235285	500	500	3bab359b248413ff4b82309794d35425270ef3b1017c60cd7de1b91b484ad9f9
race	sentence	paper	global_complete_case_mnar	system	prompt_equal	qwen2.5-3b-instruct	gpt-4o	fisher_rao_magnitude_r	pearson_r	14802	936	592	0.06323469801378193	0.07718772957561242	0.006019087476309106	0.15170253935888217	500	500	3bab359b248413ff4b82309794d35425270ef3b1017c60cd7de1b91b484ad9f9
race	sentence	paper	global_complete_case_mnar	system	prompt_equal	qwen2.5-3b-instruct	gpt-4o	fisher_local_magnitude_r	pearson_r	14802	936	592	0.06323469801378193	0.0403148872953531	-0.016419707732263585	0.10120424497601219	500	500	3bab359b248413ff4b82309794d35425270ef3b1017c60cd7de1b91b484ad9f9
race	sentence	paper	global_complete_case_mnar	user	row_pooled	qwen2.5-3b-instruct	gpt-4o	signed_frobenius_r	pearson_r	130742	17703	825	0.1354040782610026	0.36086242993175477	0.3368125961935326	0.38463591418520854	500	500	f4dfff463588ac5ae026c9a5714d6982ed65510e3f0ce476ecc721a02f2aa318
race	sentence	paper	global_complete_case_mnar	user	row_pooled	qwen2.5-3b-instruct	gpt-4o	direction_cosine	mean_cosine	130742	17703	825	0.1354040782610026	0.14329933039916784	0.12932191731468498	0.15835384680791925	500	500	f4dfff463588ac5ae026c9a5714d6982ed65510e3f0ce476ecc721a02f2aa318
race	sentence	paper	global_complete_case_mnar	user	row_pooled	qwen2.5-3b-instruct	gpt-4o	linear_cka	cka	130742	17703	825	0.1354040782610026	0.13075528224685584	0.11442201763509238	0.14892612586921403	500	500	f4dfff463588ac5ae026c9a5714d6982ed65510e3f0ce476ecc721a02f2aa318
race	sentence	paper	global_complete_case_mnar	user	row_pooled	qwen2.5-3b-instruct	gpt-4o	aitchison_magnitude_r	pearson_r	130742	17703	825	0.1354040782610026	0.5381219056431137	0.5181897964713164	0.5577276706685897	500	500	f4dfff463588ac5ae026c9a5714d6982ed65510e3f0ce476ecc721a02f2aa318
race	sentence	paper	global_complete_case_mnar	user	row_pooled	qwen2.5-3b-instruct	gpt-4o	fisher_rao_magnitude_r	pearson_r	130742	17703	825	0.1354040782610026	0.3070429964793996	0.2803311962717684	0.3304607365583536	500	500	f4dfff463588ac5ae026c9a5714d6982ed65510e3f0ce476ecc721a02f2aa318
race	sentence	paper	global_complete_case_mnar	user	row_pooled	qwen2.5-3b-instruct	gpt-4o	fisher_local_magnitude_r	pearson_r	130742	17703	825	0.1354040782610026	0.03871009526104568	-0.002222829756930711	0.08755705434630176	500	500	f4dfff463588ac5ae026c9a5714d6982ed65510e3f0ce476ecc721a02f2aa318
race	sentence	paper	global_complete_case_mnar	user	prompt_equal	qwen2.5-3b-instruct	gpt-4o	signed_frobenius_r	pearson_r	130742	17703	825	0.1354040782610026	0.3867880629945447	0.3576172323330499	0.4134131116891741	500	500	f4dfff463588ac5ae026c9a5714d6982ed65510e3f0ce476ecc721a02f2aa318
race	sentence	paper	global_complete_case_mnar	user	prompt_equal	qwen2.5-3b-instruct	gpt-4o	direction_cosine	mean_cosine	130742	17703	825	0.1354040782610026	0.16547967727932592	0.15081187789797718	0.18001508401705377	500	500	f4dfff463588ac5ae026c9a5714d6982ed65510e3f0ce476ecc721a02f2aa318
race	sentence	paper	global_complete_case_mnar	user	prompt_equal	qwen2.5-3b-instruct	gpt-4o	linear_cka	cka	130742	17703	825	0.1354040782610026	0.15015990841568033	0.12849108470880347	0.17250355203248455	500	500	f4dfff463588ac5ae026c9a5714d6982ed65510e3f0ce476ecc721a02f2aa318
race	sentence	paper	global_complete_case_mnar	user	prompt_equal	qwen2.5-3b-instruct	gpt-4o	aitchison_magnitude_r	pearson_r	130742	17703	825	0.1354040782610026	0.5506881873343045	0.5307148991637087	0.5710595135036879	500	500	f4dfff463588ac5ae026c9a5714d6982ed65510e3f0ce476ecc721a02f2aa318
race	sentence	paper	global_complete_case_mnar	user	prompt_equal	qwen2.5-3b-instruct	gpt-4o	fisher_rao_magnitude_r	pearson_r	130742	17703	825	0.1354040782610026	0.3255666657137861	0.29694924345995694	0.3524824381773185	500	500	f4dfff463588ac5ae026c9a5714d6982ed65510e3f0ce476ecc721a02f2aa318
race	sentence	paper	global_complete_case_mnar	user	prompt_equal	qwen2.5-3b-instruct	gpt-4o	fisher_local_magnitude_r	pearson_r	130742	17703	825	0.1354040782610026	0.03808980955402319	-0.0006175640061405133	0.08447759256476767	500	500	f4dfff463588ac5ae026c9a5714d6982ed65510e3f0ce476ecc721a02f2aa318
race	sentence	paper	global_complete_case_mnar	prediction	row_pooled	qwen2.5-3b-instruct	gpt-4-1	signed_frobenius_r	pearson_r	4934	825	825	0.16720713417105795	0.657503480580059	0.6307498531396554	0.6846680091005456	500	500	bb39c2d2fc4a8ec99452fbbab44f2b1aedd932bc8338ac64de82b714d19ca319
race	sentence	paper	global_complete_case_mnar	prediction	row_pooled	qwen2.5-3b-instruct	gpt-4-1	direction_cosine	mean_cosine	4934	825	825	0.16720713417105795	0.6245306034394794	0.5957957141631102	0.6547241993362081	500	500	bb39c2d2fc4a8ec99452fbbab44f2b1aedd932bc8338ac64de82b714d19ca319
race	sentence	paper	global_complete_case_mnar	prediction	row_pooled	qwen2.5-3b-instruct	gpt-4-1	linear_cka	cka	4934	825	825	0.16720713417105795	0.4361855400905318	0.40302090540884505	0.4750211701818659	500	500	bb39c2d2fc4a8ec99452fbbab44f2b1aedd932bc8338ac64de82b714d19ca319
race	sentence	paper	global_complete_case_mnar	all	row_pooled	qwen2.5-3b-instruct	gpt-4-1	signed_frobenius_r	pearson_r	145544	18639	825	0.1280643654152696	0.3877979749935033	0.36725556496884304	0.4095902864631202	500	500	51385ad7fc65412a0b97abc35d2d48f0037ab21f612a40fbcc1920f35d7c578e
race	sentence	paper	global_complete_case_mnar	all	row_pooled	qwen2.5-3b-instruct	gpt-4-1	direction_cosine	mean_cosine	145544	18639	825	0.1280643654152696	0.14631647911675466	0.13432102996032794	0.15923758278928082	500	500	51385ad7fc65412a0b97abc35d2d48f0037ab21f612a40fbcc1920f35d7c578e
race	sentence	paper	global_complete_case_mnar	all	row_pooled	qwen2.5-3b-instruct	gpt-4-1	linear_cka	cka	145544	18639	825	0.1280643654152696	0.15093629381715457	0.13493428813229097	0.1691308008151549	500	500	51385ad7fc65412a0b97abc35d2d48f0037ab21f612a40fbcc1920f35d7c578e
race	sentence	paper	global_complete_case_mnar	all	row_pooled	qwen2.5-3b-instruct	gpt-4-1	aitchison_magnitude_r	pearson_r	145544	18639	825	0.1280643654152696	0.5560564831347277	0.5390427748381798	0.5755878604248899	500	500	51385ad7fc65412a0b97abc35d2d48f0037ab21f612a40fbcc1920f35d7c578e
race	sentence	paper	global_complete_case_mnar	all	row_pooled	qwen2.5-3b-instruct	gpt-4-1	fisher_rao_magnitude_r	pearson_r	145544	18639	825	0.1280643654152696	0.304105961187457	0.27878612763698624	0.33015901590240804	500	500	51385ad7fc65412a0b97abc35d2d48f0037ab21f612a40fbcc1920f35d7c578e
race	sentence	paper	global_complete_case_mnar	all	row_pooled	qwen2.5-3b-instruct	gpt-4-1	fisher_local_magnitude_r	pearson_r	145544	18639	825	0.1280643654152696	0.08206395499578287	0.023585121154106055	0.14756397661298024	500	500	51385ad7fc65412a0b97abc35d2d48f0037ab21f612a40fbcc1920f35d7c578e
race	sentence	paper	global_complete_case_mnar	all	prompt_equal	qwen2.5-3b-instruct	gpt-4-1	signed_frobenius_r	pearson_r	145544	18639	825	0.1280643654152696	0.41690189755285406	0.39322888431784514	0.4407336706044157	500	500	51385ad7fc65412a0b97abc35d2d48f0037ab21f612a40fbcc1920f35d7c578e
race	sentence	paper	global_complete_case_mnar	all	prompt_equal	qwen2.5-3b-instruct	gpt-4-1	direction_cosine	mean_cosine	145544	18639	825	0.1280643654152696	0.16447213490860008	0.15079775436850199	0.17826440057851264	500	500	51385ad7fc65412a0b97abc35d2d48f0037ab21f612a40fbcc1920f35d7c578e
race	sentence	paper	global_complete_case_mnar	all	prompt_equal	qwen2.5-3b-instruct	gpt-4-1	linear_cka	cka	145544	18639	825	0.1280643654152696	0.17409269953287088	0.15591808145608624	0.19561463215178354	500	500	51385ad7fc65412a0b97abc35d2d48f0037ab21f612a40fbcc1920f35d7c578e
race	sentence	paper	global_complete_case_mnar	all	prompt_equal	qwen2.5-3b-instruct	gpt-4-1	aitchison_magnitude_r	pearson_r	145544	18639	825	0.1280643654152696	0.5719886583718052	0.5517376767144078	0.5920249248394721	500	500	51385ad7fc65412a0b97abc35d2d48f0037ab21f612a40fbcc1920f35d7c578e
race	sentence	paper	global_complete_case_mnar	all	prompt_equal	qwen2.5-3b-instruct	gpt-4-1	fisher_rao_magnitude_r	pearson_r	145544	18639	825	0.1280643654152696	0.3242702928332702	0.29719147661750195	0.34978075699933836	500	500	51385ad7fc65412a0b97abc35d2d48f0037ab21f612a40fbcc1920f35d7c578e
race	sentence	paper	global_complete_case_mnar	all	prompt_equal	qwen2.5-3b-instruct	gpt-4-1	fisher_local_magnitude_r	pearson_r	145544	18639	825	0.1280643654152696	0.07248156927544129	0.01292497974620063	0.13654282703060686	500	500	51385ad7fc65412a0b97abc35d2d48f0037ab21f612a40fbcc1920f35d7c578e
race	sentence	paper	global_complete_case_mnar	system	row_pooled	qwen2.5-3b-instruct	gpt-4-1	signed_frobenius_r	pearson_r	14802	936	592	0.06323469801378193	-0.007680249089387033	-0.04505849972993205	0.02850752456495198	500	500	3bab359b248413ff4b82309794d35425270ef3b1017c60cd7de1b91b484ad9f9
race	sentence	paper	global_complete_case_mnar	system	row_pooled	qwen2.5-3b-instruct	gpt-4-1	direction_cosine	mean_cosine	14802	936	592	0.06323469801378193	-0.00866085780466597	-0.045914761998475016	0.025061920384907302	500	500	3bab359b248413ff4b82309794d35425270ef3b1017c60cd7de1b91b484ad9f9
race	sentence	paper	global_complete_case_mnar	system	row_pooled	qwen2.5-3b-instruct	gpt-4-1	linear_cka	cka	14802	936	592	0.06323469801378193	0.002270195539241432	0.0016900096823413379	0.011231999180689919	500	500	3bab359b248413ff4b82309794d35425270ef3b1017c60cd7de1b91b484ad9f9
race	sentence	paper	global_complete_case_mnar	system	row_pooled	qwen2.5-3b-instruct	gpt-4-1	aitchison_magnitude_r	pearson_r	14802	936	592	0.06323469801378193	0.042221404271907736	-0.010605110451985596	0.09502730953358975	500	500	3bab359b248413ff4b82309794d35425270ef3b1017c60cd7de1b91b484ad9f9
race	sentence	paper	global_complete_case_mnar	system	row_pooled	qwen2.5-3b-instruct	gpt-4-1	fisher_rao_magnitude_r	pearson_r	14802	936	592	0.06323469801378193	0.06401758768956169	-0.0027305120596854996	0.14011081571757136	500	500	3bab359b248413ff4b82309794d35425270ef3b1017c60cd7de1b91b484ad9f9
race	sentence	paper	global_complete_case_mnar	system	row_pooled	qwen2.5-3b-instruct	gpt-4-1	fisher_local_magnitude_r	pearson_r	14802	936	592	0.06323469801378193	0.04513016936398556	-0.023021916792579644	0.13430306949901596	500	500	3bab359b248413ff4b82309794d35425270ef3b1017c60cd7de1b91b484ad9f9
