benchmark	scope	floor_offset	model_s	model_t	current_policy_offset_s	current_policy_offset_t	metric	f_point
anli_r3	all	2.0	llama-3.1-8b-instruct	qwen2.5-14b-instruct	0.21354281023267704	0.45453147403477057	F_attr	0.32955343867690867
anli_r3	all	2.0	llama-3.1-8b-instruct	llama3.1-70b-instruct	0.21354281023267704	0.18375034332275392	F_pred	0.48624046711723057
anli_r3	all	2.0	llama-3.1-8b-instruct	llama3.1-70b-instruct	0.21354281023267704	0.18375034332275392	F_attr	0.32524726796754416
anli_r3	all	2.0	llama-3.1-8b-instruct	llama3.3-70b-instruct	0.21354281023267704	0.255	F_pred	0.5085652705756672
anli_r3	all	2.0	llama-3.1-8b-instruct	llama3.3-70b-instruct	0.21354281023267704	0.255	F_attr	0.32310032827950963
anli_r3	all	2.0	llama-3.1-8b-instruct	llama4-maverick-17b-128e-instruct	0.21354281023267704	0.315	F_pred	0.49174297208467216
anli_r3	all	2.0	llama-3.1-8b-instruct	llama4-maverick-17b-128e-instruct	0.21354281023267704	0.315	F_attr	0.3056044905197131
anli_r3	all	2.0	llama-3.1-8b-instruct	gpt-4o	0.21354281023267704	0.2725	F_pred	0.46314421654351895
anli_r3	all	2.0	llama-3.1-8b-instruct	gpt-4o	0.21354281023267704	0.2725	F_attr	0.26305107857593074
anli_r3	all	2.0	llama-3.1-8b-instruct	gpt-4-1	0.21354281023267704	0.405	F_pred	0.41183425321373074
anli_r3	all	2.0	llama-3.1-8b-instruct	gpt-4-1	0.21354281023267704	0.405	F_attr	0.23362985240387246
anli_r3	all	2.0	llama-3.1-8b-instruct	gemini-2-5-flash-lite-vertex	0.21354281023267704	0.19381135940551764	F_pred	0.43691295286796455
anli_r3	all	2.0	llama-3.1-8b-instruct	gemini-2-5-flash-lite-vertex	0.21354281023267704	0.19381135940551764	F_attr	0.1519529301813291
anli_r3	all	2.0	qwen2.5-7b-instruct	qwen2.5-14b-instruct	0.3730653749777985	0.45453147403477057	F_pred	0.6103789158550411
anli_r3	all	2.0	qwen2.5-7b-instruct	qwen2.5-14b-instruct	0.3730653749777985	0.45453147403477057	F_attr	0.5056835259136871
anli_r3	all	2.0	qwen2.5-7b-instruct	llama3.1-70b-instruct	0.3730653749777985	0.18375034332275392	F_pred	0.5292947268280863
anli_r3	all	2.0	qwen2.5-7b-instruct	llama3.1-70b-instruct	0.3730653749777985	0.18375034332275392	F_attr	0.3705721946153088
anli_r3	all	2.0	qwen2.5-7b-instruct	llama3.3-70b-instruct	0.3730653749777985	0.255	F_pred	0.5337180941079173
anli_r3	all	2.0	qwen2.5-7b-instruct	llama3.3-70b-instruct	0.3730653749777985	0.255	F_attr	0.3678024145039492
anli_r3	all	2.0	qwen2.5-7b-instruct	llama4-maverick-17b-128e-instruct	0.3730653749777985	0.315	F_pred	0.550663826052894
anli_r3	all	2.0	qwen2.5-7b-instruct	llama4-maverick-17b-128e-instruct	0.3730653749777985	0.315	F_attr	0.36969876210951286
anli_r3	all	2.0	qwen2.5-7b-instruct	gpt-4o	0.3730653749777985	0.2725	F_pred	0.5324306534788505
anli_r3	all	2.0	qwen2.5-7b-instruct	gpt-4o	0.3730653749777985	0.2725	F_attr	0.32914360995305264
anli_r3	all	2.0	qwen2.5-7b-instruct	gpt-4-1	0.3730653749777985	0.405	F_pred	0.5289846403488405
anli_r3	all	2.0	qwen2.5-7b-instruct	gpt-4-1	0.3730653749777985	0.405	F_attr	0.39200905528518804
anli_r3	all	2.0	qwen2.5-7b-instruct	gemini-2-5-flash-lite-vertex	0.3730653749777985	0.19381135940551764	F_pred	0.5099087085341468
anli_r3	all	2.0	qwen2.5-7b-instruct	gemini-2-5-flash-lite-vertex	0.3730653749777985	0.19381135940551764	F_attr	0.19191998628769683
anli_r3	all	2.0	qwen2.5-14b-instruct	llama3.1-70b-instruct	0.45453147403477057	0.18375034332275392	F_pred	0.6769523737533457
anli_r3	all	2.0	qwen2.5-14b-instruct	llama3.1-70b-instruct	0.45453147403477057	0.18375034332275392	F_attr	0.4362283357039967
anli_r3	all	2.0	qwen2.5-14b-instruct	llama3.3-70b-instruct	0.45453147403477057	0.255	F_pred	0.6791231973143729
anli_r3	all	2.0	qwen2.5-14b-instruct	llama3.3-70b-instruct	0.45453147403477057	0.255	F_attr	0.3806892254907226
anli_r3	all	2.0	qwen2.5-14b-instruct	llama4-maverick-17b-128e-instruct	0.45453147403477057	0.315	F_pred	0.6183868429106868
anli_r3	all	2.0	qwen2.5-14b-instruct	llama4-maverick-17b-128e-instruct	0.45453147403477057	0.315	F_attr	0.3803233916358977
anli_r3	all	2.0	qwen2.5-14b-instruct	gpt-4o	0.45453147403477057	0.2725	F_pred	0.6742009586680816
anli_r3	all	2.0	qwen2.5-14b-instruct	gpt-4o	0.45453147403477057	0.2725	F_attr	0.4037349345195706
anli_r3	all	2.0	qwen2.5-14b-instruct	gpt-4-1	0.45453147403477057	0.405	F_pred	0.6893359985819321
anli_r3	all	2.0	qwen2.5-14b-instruct	gpt-4-1	0.45453147403477057	0.405	F_attr	0.4811118863226227
anli_r3	all	2.0	qwen2.5-14b-instruct	gemini-2-5-flash-lite-vertex	0.45453147403477057	0.19381135940551764	F_pred	0.5941375124368743
anli_r3	all	2.0	qwen2.5-14b-instruct	gemini-2-5-flash-lite-vertex	0.45453147403477057	0.19381135940551764	F_attr	0.17318132208320242
anli_r3	all	2.0	llama3.1-70b-instruct	llama3.3-70b-instruct	0.18375034332275392	0.255	F_pred	0.8924187253032048
anli_r3	all	2.0	llama3.1-70b-instruct	llama3.3-70b-instruct	0.18375034332275392	0.255	F_attr	0.7223637398564602
anli_r3	all	2.0	llama3.1-70b-instruct	llama4-maverick-17b-128e-instruct	0.18375034332275392	0.315	F_pred	0.629754419253208
anli_r3	all	2.0	llama3.1-70b-instruct	llama4-maverick-17b-128e-instruct	0.18375034332275392	0.315	F_attr	0.36430740839170034
anli_r3	all	2.0	llama3.1-70b-instruct	gpt-4o	0.18375034332275392	0.2725	F_pred	0.7248994563475931
anli_r3	all	2.0	llama3.1-70b-instruct	gpt-4o	0.18375034332275392	0.2725	F_attr	0.4033753208019158
anli_r3	all	2.0	llama3.1-70b-instruct	gpt-4-1	0.18375034332275392	0.405	F_pred	0.6890300349166404
anli_r3	all	2.0	llama3.1-70b-instruct	gpt-4-1	0.18375034332275392	0.405	F_attr	0.37068785446967806
anli_r3	all	2.0	llama3.1-70b-instruct	gemini-2-5-flash-lite-vertex	0.18375034332275392	0.19381135940551764	F_pred	0.5918938396972346
anli_r3	all	2.0	llama3.1-70b-instruct	gemini-2-5-flash-lite-vertex	0.18375034332275392	0.19381135940551764	F_attr	0.2638521461530394
anli_r3	all	2.0	llama3.3-70b-instruct	llama4-maverick-17b-128e-instruct	0.255	0.315	F_pred	0.6440582790601648
anli_r3	all	2.0	llama3.3-70b-instruct	llama4-maverick-17b-128e-instruct	0.255	0.315	F_attr	0.3883258687577204
anli_r3	all	2.0	llama3.3-70b-instruct	gpt-4o	0.255	0.2725	F_pred	0.7386908666970984
anli_r3	all	2.0	llama3.3-70b-instruct	gpt-4o	0.255	0.2725	F_attr	0.4114021801359282
anli_r3	all	2.0	llama3.3-70b-instruct	gpt-4-1	0.255	0.405	F_pred	0.6751307111151893
anli_r3	all	2.0	llama3.3-70b-instruct	gpt-4-1	0.255	0.405	F_attr	0.3366514906405428
anli_r3	all	2.0	llama3.3-70b-instruct	gemini-2-5-flash-lite-vertex	0.255	0.19381135940551764	F_pred	0.5913609354760463
anli_r3	all	2.0	llama3.3-70b-instruct	gemini-2-5-flash-lite-vertex	0.255	0.19381135940551764	F_attr	0.32982381586320403
anli_r3	all	2.0	llama4-maverick-17b-128e-instruct	gpt-4o	0.315	0.2725	F_pred	0.6289293170308108
anli_r3	all	2.0	llama4-maverick-17b-128e-instruct	gpt-4o	0.315	0.2725	F_attr	0.33720210358395697
anli_r3	all	2.0	llama4-maverick-17b-128e-instruct	gpt-4-1	0.315	0.405	F_pred	0.5837626453344301
anli_r3	all	2.0	llama4-maverick-17b-128e-instruct	gpt-4-1	0.315	0.405	F_attr	0.30665112079645024
anli_r3	all	2.0	llama4-maverick-17b-128e-instruct	gemini-2-5-flash-lite-vertex	0.315	0.19381135940551764	F_pred	0.553749470487541
anli_r3	all	2.0	llama4-maverick-17b-128e-instruct	gemini-2-5-flash-lite-vertex	0.315	0.19381135940551764	F_attr	0.2347441170124758
anli_r3	all	2.0	gpt-4o	gpt-4-1	0.2725	0.405	F_pred	0.8074787856907851
anli_r3	all	2.0	gpt-4o	gpt-4-1	0.2725	0.405	F_attr	0.43890390824771514
anli_r3	all	2.0	gpt-4o	gemini-2-5-flash-lite-vertex	0.2725	0.19381135940551764	F_pred	0.5999539684174926
anli_r3	all	2.0	gpt-4o	gemini-2-5-flash-lite-vertex	0.2725	0.19381135940551764	F_attr	0.17963348942211765
anli_r3	all	2.0	gpt-4-1	gemini-2-5-flash-lite-vertex	0.405	0.19381135940551764	F_pred	0.6066347861128908
anli_r3	all	2.0	gpt-4-1	gemini-2-5-flash-lite-vertex	0.405	0.19381135940551764	F_attr	0.1826982863271863
anli_r3	all	4.0	qwen2.5-0.5b-instruct	qwen2.5-3b-instruct	0.1886222141112157	0.2849993466202404	F_pred	0.26197592240875883
anli_r3	all	4.0	qwen2.5-0.5b-instruct	qwen2.5-3b-instruct	0.1886222141112157	0.2849993466202404	F_attr	0.09473143695974207
anli_r3	all	4.0	qwen2.5-0.5b-instruct	llama-3.1-8b-instruct	0.1886222141112157	0.21354281023267704	F_pred	0.25099482305805637
anli_r3	all	4.0	qwen2.5-0.5b-instruct	llama-3.1-8b-instruct	0.1886222141112157	0.21354281023267704	F_attr	0.09119799883524435
anli_r3	all	4.0	qwen2.5-0.5b-instruct	qwen2.5-7b-instruct	0.1886222141112157	0.3730653749777985	F_pred	0.16681292231407388
anli_r3	all	4.0	qwen2.5-0.5b-instruct	qwen2.5-7b-instruct	0.1886222141112157	0.3730653749777985	F_attr	0.1692209679944895
anli_r3	all	4.0	qwen2.5-0.5b-instruct	qwen2.5-14b-instruct	0.1886222141112157	0.45453147403477057	F_pred	0.11299140163250532
anli_r3	all	4.0	qwen2.5-0.5b-instruct	qwen2.5-14b-instruct	0.1886222141112157	0.45453147403477057	F_attr	0.22023449141820728
anli_r3	all	4.0	qwen2.5-0.5b-instruct	llama3.1-70b-instruct	0.1886222141112157	0.18375034332275392	F_pred	0.0977403226737074
anli_r3	all	4.0	qwen2.5-0.5b-instruct	llama3.1-70b-instruct	0.1886222141112157	0.18375034332275392	F_attr	0.10163670443750127
anli_r3	all	4.0	qwen2.5-0.5b-instruct	llama3.3-70b-instruct	0.1886222141112157	0.255	F_pred	0.10607548651306647
anli_r3	all	4.0	qwen2.5-0.5b-instruct	llama3.3-70b-instruct	0.1886222141112157	0.255	F_attr	0.0535094358624909
anli_r3	all	4.0	qwen2.5-0.5b-instruct	llama4-maverick-17b-128e-instruct	0.1886222141112157	0.315	F_pred	0.14214373446623088
anli_r3	all	4.0	qwen2.5-0.5b-instruct	llama4-maverick-17b-128e-instruct	0.1886222141112157	0.315	F_attr	0.06702783817633359
anli_r3	all	4.0	qwen2.5-0.5b-instruct	gpt-4o	0.1886222141112157	0.2725	F_pred	0.10716360084035474
anli_r3	all	4.0	qwen2.5-0.5b-instruct	gpt-4o	0.1886222141112157	0.2725	F_attr	0.07736900748748808
anli_r3	all	4.0	qwen2.5-0.5b-instruct	gpt-4-1	0.1886222141112157	0.405	F_pred	0.08148054269575228
anli_r3	all	4.0	qwen2.5-0.5b-instruct	gpt-4-1	0.1886222141112157	0.405	F_attr	0.1867966513161177
anli_r3	all	4.0	qwen2.5-0.5b-instruct	gemini-2-5-flash-lite-vertex	0.1886222141112157	0.19381135940551764	F_pred	0.12824975984624762
anli_r3	all	4.0	qwen2.5-0.5b-instruct	gemini-2-5-flash-lite-vertex	0.1886222141112157	0.19381135940551764	F_attr	0.05740806012699068
anli_r3	all	4.0	qwen2.5-3b-instruct	llama-3.1-8b-instruct	0.2849993466202404	0.21354281023267704	F_pred	0.4207828682947034
anli_r3	all	4.0	qwen2.5-3b-instruct	llama-3.1-8b-instruct	0.2849993466202404	0.21354281023267704	F_attr	0.32093507923468734
anli_r3	all	4.0	qwen2.5-3b-instruct	qwen2.5-7b-instruct	0.2849993466202404	0.3730653749777985	F_pred	0.47687252860765855
anli_r3	all	4.0	qwen2.5-3b-instruct	qwen2.5-7b-instruct	0.2849993466202404	0.3730653749777985	F_attr	0.3256927233568176
anli_r3	all	4.0	qwen2.5-3b-instruct	qwen2.5-14b-instruct	0.2849993466202404	0.45453147403477057	F_pred	0.4499013952418021
anli_r3	all	4.0	qwen2.5-3b-instruct	qwen2.5-14b-instruct	0.2849993466202404	0.45453147403477057	F_attr	0.3920176780390009
anli_r3	all	4.0	qwen2.5-3b-instruct	llama3.1-70b-instruct	0.2849993466202404	0.18375034332275392	F_pred	0.34491013545601024
anli_r3	all	4.0	qwen2.5-3b-instruct	llama3.1-70b-instruct	0.2849993466202404	0.18375034332275392	F_attr	0.1733581945596071
anli_r3	all	4.0	qwen2.5-3b-instruct	llama3.3-70b-instruct	0.2849993466202404	0.255	F_pred	0.34893751622128655
anli_r3	all	4.0	qwen2.5-3b-instruct	llama3.3-70b-instruct	0.2849993466202404	0.255	F_attr	0.1397441511130815
anli_r3	all	4.0	qwen2.5-3b-instruct	llama4-maverick-17b-128e-instruct	0.2849993466202404	0.315	F_pred	0.3857956571292285
anli_r3	all	4.0	qwen2.5-3b-instruct	llama4-maverick-17b-128e-instruct	0.2849993466202404	0.315	F_attr	0.22899211387336024
anli_r3	all	4.0	qwen2.5-3b-instruct	gpt-4o	0.2849993466202404	0.2725	F_pred	0.35902979424466036
anli_r3	all	4.0	qwen2.5-3b-instruct	gpt-4o	0.2849993466202404	0.2725	F_attr	0.2071918858209861
anli_r3	all	4.0	qwen2.5-3b-instruct	gpt-4-1	0.2849993466202404	0.405	F_pred	0.354506826980975
anli_r3	all	4.0	qwen2.5-3b-instruct	gpt-4-1	0.2849993466202404	0.405	F_attr	0.21553675590380938
anli_r3	all	4.0	qwen2.5-3b-instruct	gemini-2-5-flash-lite-vertex	0.2849993466202404	0.19381135940551764	F_pred	0.3664411851950912
anli_r3	all	4.0	qwen2.5-3b-instruct	gemini-2-5-flash-lite-vertex	0.2849993466202404	0.19381135940551764	F_attr	0.06078235834304359
anli_r3	all	4.0	llama-3.1-8b-instruct	qwen2.5-7b-instruct	0.21354281023267704	0.3730653749777985	F_pred	0.46419525874095996
anli_r3	all	4.0	llama-3.1-8b-instruct	qwen2.5-7b-instruct	0.21354281023267704	0.3730653749777985	F_attr	0.31227307968438334
anli_r3	all	4.0	llama-3.1-8b-instruct	qwen2.5-14b-instruct	0.21354281023267704	0.45453147403477057	F_pred	0.4563511596060504
anli_r3	all	4.0	llama-3.1-8b-instruct	qwen2.5-14b-instruct	0.21354281023267704	0.45453147403477057	F_attr	0.32955343867690867
anli_r3	all	4.0	llama-3.1-8b-instruct	llama3.1-70b-instruct	0.21354281023267704	0.18375034332275392	F_pred	0.47773668564546923
anli_r3	all	4.0	llama-3.1-8b-instruct	llama3.1-70b-instruct	0.21354281023267704	0.18375034332275392	F_attr	0.30468955010556376
anli_r3	all	4.0	llama-3.1-8b-instruct	llama3.3-70b-instruct	0.21354281023267704	0.255	F_pred	0.5053764846035278
anli_r3	all	4.0	llama-3.1-8b-instruct	llama3.3-70b-instruct	0.21354281023267704	0.255	F_attr	0.3157952956155113
anli_r3	all	4.0	llama-3.1-8b-instruct	llama4-maverick-17b-128e-instruct	0.21354281023267704	0.315	F_pred	0.4930646262692873
anli_r3	all	4.0	llama-3.1-8b-instruct	llama4-maverick-17b-128e-instruct	0.21354281023267704	0.315	F_attr	0.30255431663484694
anli_r3	all	4.0	llama-3.1-8b-instruct	gpt-4o	0.21354281023267704	0.2725	F_pred	0.46613320055520535
anli_r3	all	4.0	llama-3.1-8b-instruct	gpt-4o	0.21354281023267704	0.2725	F_attr	0.256780212137915
anli_r3	all	4.0	llama-3.1-8b-instruct	gpt-4-1	0.21354281023267704	0.405	F_pred	0.4153424076349761
anli_r3	all	4.0	llama-3.1-8b-instruct	gpt-4-1	0.21354281023267704	0.405	F_attr	0.23324370247139706
anli_r3	all	4.0	llama-3.1-8b-instruct	gemini-2-5-flash-lite-vertex	0.21354281023267704	0.19381135940551764	F_pred	0.4258752226020651
anli_r3	all	4.0	llama-3.1-8b-instruct	gemini-2-5-flash-lite-vertex	0.21354281023267704	0.19381135940551764	F_attr	0.13532982417406267
anli_r3	all	4.0	qwen2.5-7b-instruct	qwen2.5-14b-instruct	0.3730653749777985	0.45453147403477057	F_pred	0.6103789158550411
anli_r3	all	4.0	qwen2.5-7b-instruct	qwen2.5-14b-instruct	0.3730653749777985	0.45453147403477057	F_attr	0.5056835259136871
anli_r3	all	4.0	qwen2.5-7b-instruct	llama3.1-70b-instruct	0.3730653749777985	0.18375034332275392	F_pred	0.5173589638522291
anli_r3	all	4.0	qwen2.5-7b-instruct	llama3.1-70b-instruct	0.3730653749777985	0.18375034332275392	F_attr	0.3423295351220568
anli_r3	all	4.0	qwen2.5-7b-instruct	llama3.3-70b-instruct	0.3730653749777985	0.255	F_pred	0.5269615702286383
anli_r3	all	4.0	qwen2.5-7b-instruct	llama3.3-70b-instruct	0.3730653749777985	0.255	F_attr	0.3552553819727417
anli_r3	all	4.0	qwen2.5-7b-instruct	llama4-maverick-17b-128e-instruct	0.3730653749777985	0.315	F_pred	0.5479992506705106
anli_r3	all	4.0	qwen2.5-7b-instruct	llama4-maverick-17b-128e-instruct	0.3730653749777985	0.315	F_attr	0.36473090790502716
anli_r3	all	4.0	qwen2.5-7b-instruct	gpt-4o	0.3730653749777985	0.2725	F_pred	0.5305047816850772
anli_r3	all	4.0	qwen2.5-7b-instruct	gpt-4o	0.3730653749777985	0.2725	F_attr	0.31920499239695815
anli_r3	all	4.0	qwen2.5-7b-instruct	gpt-4-1	0.3730653749777985	0.405	F_pred	0.5310567750316834
anli_r3	all	4.0	qwen2.5-7b-instruct	gpt-4-1	0.3730653749777985	0.405	F_attr	0.3884662254028982
anli_r3	all	4.0	qwen2.5-7b-instruct	gemini-2-5-flash-lite-vertex	0.3730653749777985	0.19381135940551764	F_pred	0.4942296631325846
anli_r3	all	4.0	qwen2.5-7b-instruct	gemini-2-5-flash-lite-vertex	0.3730653749777985	0.19381135940551764	F_attr	0.17092669719527867
anli_r3	all	4.0	qwen2.5-14b-instruct	llama3.1-70b-instruct	0.45453147403477057	0.18375034332275392	F_pred	0.6625452237631045
anli_r3	all	4.0	qwen2.5-14b-instruct	llama3.1-70b-instruct	0.45453147403477057	0.18375034332275392	F_attr	0.4026092232619062
anli_r3	all	4.0	qwen2.5-14b-instruct	llama3.3-70b-instruct	0.45453147403477057	0.255	F_pred	0.6742514351872222
anli_r3	all	4.0	qwen2.5-14b-instruct	llama3.3-70b-instruct	0.45453147403477057	0.255	F_attr	0.37215529156296284
anli_r3	all	4.0	qwen2.5-14b-instruct	llama4-maverick-17b-128e-instruct	0.45453147403477057	0.315	F_pred	0.6175199763212704
anli_r3	all	4.0	qwen2.5-14b-instruct	llama4-maverick-17b-128e-instruct	0.45453147403477057	0.315	F_attr	0.376208863127293
anli_r3	all	4.0	qwen2.5-14b-instruct	gpt-4o	0.45453147403477057	0.2725	F_pred	0.6664406704924749
anli_r3	all	4.0	qwen2.5-14b-instruct	gpt-4o	0.45453147403477057	0.2725	F_attr	0.3903276383659387
anli_r3	all	4.0	qwen2.5-14b-instruct	gpt-4-1	0.45453147403477057	0.405	F_pred	0.689672243940376
anli_r3	all	4.0	qwen2.5-14b-instruct	gpt-4-1	0.45453147403477057	0.405	F_attr	0.4794177272765366
anli_r3	all	4.0	qwen2.5-14b-instruct	gemini-2-5-flash-lite-vertex	0.45453147403477057	0.19381135940551764	F_pred	0.5817741848938708
anli_r3	all	4.0	qwen2.5-14b-instruct	gemini-2-5-flash-lite-vertex	0.45453147403477057	0.19381135940551764	F_attr	0.1549269501933239
anli_r3	all	4.0	llama3.1-70b-instruct	llama3.3-70b-instruct	0.18375034332275392	0.255	F_pred	0.876195533080053
anli_r3	all	4.0	llama3.1-70b-instruct	llama3.3-70b-instruct	0.18375034332275392	0.255	F_attr	0.6793747672622701
anli_r3	all	4.0	llama3.1-70b-instruct	llama4-maverick-17b-128e-instruct	0.18375034332275392	0.315	F_pred	0.6166022064645978
anli_r3	all	4.0	llama3.1-70b-instruct	llama4-maverick-17b-128e-instruct	0.18375034332275392	0.315	F_attr	0.33060823159810987
anli_r3	all	4.0	llama3.1-70b-instruct	gpt-4o	0.18375034332275392	0.2725	F_pred	0.7078225813979838
anli_r3	all	4.0	llama3.1-70b-instruct	gpt-4o	0.18375034332275392	0.2725	F_attr	0.36205530940930253
anli_r3	all	4.0	llama3.1-70b-instruct	gpt-4-1	0.18375034332275392	0.405	F_pred	0.676127618252432
anli_r3	all	4.0	llama3.1-70b-instruct	gpt-4-1	0.18375034332275392	0.405	F_attr	0.3392661311872542
anli_r3	all	4.0	llama3.1-70b-instruct	gemini-2-5-flash-lite-vertex	0.18375034332275392	0.19381135940551764	F_pred	0.5742050270687076
anli_r3	all	4.0	llama3.1-70b-instruct	gemini-2-5-flash-lite-vertex	0.18375034332275392	0.19381135940551764	F_attr	0.23646954809786713
anli_r3	all	4.0	llama3.3-70b-instruct	llama4-maverick-17b-128e-instruct	0.255	0.315	F_pred	0.6351695216282839
anli_r3	all	4.0	llama3.3-70b-instruct	llama4-maverick-17b-128e-instruct	0.255	0.315	F_attr	0.3715729589909682
anli_r3	all	4.0	llama3.3-70b-instruct	gpt-4o	0.255	0.2725	F_pred	0.7276765037515477
anli_r3	all	4.0	llama3.3-70b-instruct	gpt-4o	0.255	0.2725	F_attr	0.38239425042299674
anli_r3	all	4.0	llama3.3-70b-instruct	gpt-4-1	0.255	0.405	F_pred	0.6688232751730473
anli_r3	all	4.0	llama3.3-70b-instruct	gpt-4-1	0.255	0.405	F_attr	0.31854708189625586
anli_r3	all	4.0	llama3.3-70b-instruct	gemini-2-5-flash-lite-vertex	0.255	0.19381135940551764	F_pred	0.5864091287036923
anli_r3	all	4.0	llama3.3-70b-instruct	gemini-2-5-flash-lite-vertex	0.255	0.19381135940551764	F_attr	0.3108935765580559
anli_r3	all	4.0	llama4-maverick-17b-128e-instruct	gpt-4o	0.315	0.2725	F_pred	0.6246057466970628
anli_r3	all	4.0	llama4-maverick-17b-128e-instruct	gpt-4o	0.315	0.2725	F_attr	0.3200336791474652
anli_r3	all	4.0	llama4-maverick-17b-128e-instruct	gpt-4-1	0.315	0.405	F_pred	0.5826986097910538
anli_r3	all	4.0	llama4-maverick-17b-128e-instruct	gpt-4-1	0.315	0.405	F_attr	0.2992919623109353
anli_r3	all	4.0	llama4-maverick-17b-128e-instruct	gemini-2-5-flash-lite-vertex	0.315	0.19381135940551764	F_pred	0.5389823402285268
anli_r3	all	4.0	llama4-maverick-17b-128e-instruct	gemini-2-5-flash-lite-vertex	0.315	0.19381135940551764	F_attr	0.2049278186197821
anli_r3	all	4.0	gpt-4o	gpt-4-1	0.2725	0.405	F_pred	0.7978669023470774
anli_r3	all	4.0	gpt-4o	gpt-4-1	0.2725	0.405	F_attr	0.41893585265888983
anli_r3	all	4.0	gpt-4o	gemini-2-5-flash-lite-vertex	0.2725	0.19381135940551764	F_pred	0.5865158802886438
anli_r3	all	4.0	gpt-4o	gemini-2-5-flash-lite-vertex	0.2725	0.19381135940551764	F_attr	0.15683894895469072
anli_r3	all	4.0	gpt-4-1	gemini-2-5-flash-lite-vertex	0.405	0.19381135940551764	F_pred	0.5908604169173954
anli_r3	all	4.0	gpt-4-1	gemini-2-5-flash-lite-vertex	0.405	0.19381135940551764	F_attr	0.15861207927804236
anli_r3	all	8.0	qwen2.5-0.5b-instruct	qwen2.5-3b-instruct	0.1886222141112157	0.2849993466202404	F_pred	0.26197592240875883
anli_r3	all	8.0	qwen2.5-0.5b-instruct	qwen2.5-3b-instruct	0.1886222141112157	0.2849993466202404	F_attr	0.09473143695974207
anli_r3	all	8.0	qwen2.5-0.5b-instruct	llama-3.1-8b-instruct	0.1886222141112157	0.21354281023267704	F_pred	0.25099482305805637
anli_r3	all	8.0	qwen2.5-0.5b-instruct	llama-3.1-8b-instruct	0.1886222141112157	0.21354281023267704	F_attr	0.09119799883524435
anli_r3	all	8.0	qwen2.5-0.5b-instruct	qwen2.5-7b-instruct	0.1886222141112157	0.3730653749777985	F_pred	0.16681292231407388
anli_r3	all	8.0	qwen2.5-0.5b-instruct	qwen2.5-7b-instruct	0.1886222141112157	0.3730653749777985	F_attr	0.1692209679944895
anli_r3	all	8.0	qwen2.5-0.5b-instruct	qwen2.5-14b-instruct	0.1886222141112157	0.45453147403477057	F_pred	0.11299140163250532
anli_r3	all	8.0	qwen2.5-0.5b-instruct	qwen2.5-14b-instruct	0.1886222141112157	0.45453147403477057	F_attr	0.22023449141820728
anli_r3	all	8.0	qwen2.5-0.5b-instruct	llama3.1-70b-instruct	0.1886222141112157	0.18375034332275392	F_pred	0.09290481591326771
anli_r3	all	8.0	qwen2.5-0.5b-instruct	llama3.1-70b-instruct	0.1886222141112157	0.18375034332275392	F_attr	0.0890382870692789
anli_r3	all	8.0	qwen2.5-0.5b-instruct	llama3.3-70b-instruct	0.1886222141112157	0.255	F_pred	0.10301848341743167
anli_r3	all	8.0	qwen2.5-0.5b-instruct	llama3.3-70b-instruct	0.1886222141112157	0.255	F_attr	0.05081607553640517
anli_r3	all	8.0	qwen2.5-0.5b-instruct	llama4-maverick-17b-128e-instruct	0.1886222141112157	0.315	F_pred	0.14244167684954487
anli_r3	all	8.0	qwen2.5-0.5b-instruct	llama4-maverick-17b-128e-instruct	0.1886222141112157	0.315	F_attr	0.06636000942271487
anli_r3	all	8.0	qwen2.5-0.5b-instruct	gpt-4o	0.1886222141112157	0.2725	F_pred	0.11090639711173939
anli_r3	all	8.0	qwen2.5-0.5b-instruct	gpt-4o	0.1886222141112157	0.2725	F_attr	0.08280003755904783
anli_r3	all	8.0	qwen2.5-0.5b-instruct	gpt-4-1	0.1886222141112157	0.405	F_pred	0.08443212378440268
anli_r3	all	8.0	qwen2.5-0.5b-instruct	gpt-4-1	0.1886222141112157	0.405	F_attr	0.19623236129953814
anli_r3	all	8.0	qwen2.5-0.5b-instruct	gemini-2-5-flash-lite-vertex	0.1886222141112157	0.19381135940551764	F_pred	0.11614482515836906
anli_r3	all	8.0	qwen2.5-0.5b-instruct	gemini-2-5-flash-lite-vertex	0.1886222141112157	0.19381135940551764	F_attr	0.05639173021778344
anli_r3	all	8.0	qwen2.5-3b-instruct	llama-3.1-8b-instruct	0.2849993466202404	0.21354281023267704	F_pred	0.4207828682947034
anli_r3	all	8.0	qwen2.5-3b-instruct	llama-3.1-8b-instruct	0.2849993466202404	0.21354281023267704	F_attr	0.32093507923468734
anli_r3	all	8.0	qwen2.5-3b-instruct	qwen2.5-7b-instruct	0.2849993466202404	0.3730653749777985	F_pred	0.47687252860765855
anli_r3	all	8.0	qwen2.5-3b-instruct	qwen2.5-7b-instruct	0.2849993466202404	0.3730653749777985	F_attr	0.3256927233568176
anli_r3	all	8.0	qwen2.5-3b-instruct	qwen2.5-14b-instruct	0.2849993466202404	0.45453147403477057	F_pred	0.4499013952418021
anli_r3	all	8.0	qwen2.5-3b-instruct	qwen2.5-14b-instruct	0.2849993466202404	0.45453147403477057	F_attr	0.3920176780390009
anli_r3	all	8.0	qwen2.5-3b-instruct	llama3.1-70b-instruct	0.2849993466202404	0.18375034332275392	F_pred	0.3273082559194159
