artifact_role	candidate_id	selection_status	cohort	pair_population	benchmark	pregrouper	scope	requested_scope	resolved_scope	contrast	requested_contrast	resolved_source_contrast	resolved_target_contrast	readout_contrast	availability_status	unavailable_reason	api_infinity_policy	aggregation	model_s	model_t	metric	statistic	n_observations	n_prompts	f_point	f_lo	f_hi
analysis	not_applicable	not_applicable	paper	open_hosted	race	sentence	system	system	system_segment_coordinates_from_full_dialog	canonical	canonical	correct_answer_minus_logsumexp_other_answers	correct_answer_minus_logsumexp_other_answers	not_applicable	available		drop	row_pooled	qwen2.5-3b-instruct	gpt-4-1	F_attr	pearson_r2	7533	3613	0.0958068321491023	0.0745266490352648	0.12272111755102248
analysis	not_applicable	not_applicable	paper	open_hosted	race	sentence	system	system	system_segment_coordinates_from_full_dialog	canonical	canonical	correct_answer_minus_logsumexp_other_answers	correct_answer_minus_logsumexp_other_answers	not_applicable	available		drop	row_pooled	qwen2.5-3b-instruct	gemini-2-5-flash-lite-vertex	F_attr	spearman	14569	4925	0.3994057328376713	0.38495417270865734	0.4159602211999825
analysis	not_applicable	not_applicable	paper	open_hosted	race	sentence	system	system	system_segment_coordinates_from_full_dialog	canonical	canonical	correct_answer_minus_logsumexp_other_answers	correct_answer_minus_logsumexp_other_answers	not_applicable	available		drop	row_pooled	qwen2.5-3b-instruct	gemini-2-5-flash-lite-vertex	F_attr	pearson_r2	14569	4925	0.17466134977290612	0.15969058619852922	0.19142204946145092
analysis	not_applicable	not_applicable	paper	open_open	race	sentence	system	system	system_segment_coordinates_from_full_dialog	canonical	canonical	correct_answer_minus_logsumexp_other_answers	correct_answer_minus_logsumexp_other_answers	not_applicable	available		drop	row_pooled	llama-3.1-8b-instruct	qwen2.5-7b-instruct	F_attr	spearman	14802	4934	0.37979303545030185	0.3634087470668146	0.39541898177898854
analysis	not_applicable	not_applicable	paper	open_open	race	sentence	system	system	system_segment_coordinates_from_full_dialog	canonical	canonical	correct_answer_minus_logsumexp_other_answers	correct_answer_minus_logsumexp_other_answers	not_applicable	available		drop	row_pooled	llama-3.1-8b-instruct	qwen2.5-7b-instruct	F_attr	pearson_r2	14802	4934	0.24200080822728726	0.2238009053309341	0.25881622203827936
analysis	not_applicable	not_applicable	paper	open_open	race	sentence	system	system	system_segment_coordinates_from_full_dialog	canonical	canonical	correct_answer_minus_logsumexp_other_answers	correct_answer_minus_logsumexp_other_answers	not_applicable	available		drop	row_pooled	llama-3.1-8b-instruct	qwen2.5-14b-instruct	F_attr	spearman	14802	4934	0.3395111596922419	0.32333074792629907	0.35468718176045666
analysis	not_applicable	not_applicable	paper	open_open	race	sentence	system	system	system_segment_coordinates_from_full_dialog	canonical	canonical	correct_answer_minus_logsumexp_other_answers	correct_answer_minus_logsumexp_other_answers	not_applicable	available		drop	row_pooled	llama-3.1-8b-instruct	qwen2.5-14b-instruct	F_attr	pearson_r2	14802	4934	0.20805784192812343	0.1934638880065085	0.223964797753642
analysis	not_applicable	not_applicable	paper	open_hosted	race	sentence	system	system	system_segment_coordinates_from_full_dialog	canonical	canonical	correct_answer_minus_logsumexp_other_answers	correct_answer_minus_logsumexp_other_answers	not_applicable	available		drop	row_pooled	llama-3.1-8b-instruct	llama3.1-70b-instruct	F_attr	spearman	14787	4934	0.37973782956154767	0.3636219333396968	0.39532923227742167
analysis	not_applicable	not_applicable	paper	open_hosted	race	sentence	system	system	system_segment_coordinates_from_full_dialog	canonical	canonical	correct_answer_minus_logsumexp_other_answers	correct_answer_minus_logsumexp_other_answers	not_applicable	available		drop	row_pooled	llama-3.1-8b-instruct	llama3.1-70b-instruct	F_attr	pearson_r2	14787	4934	0.2358428519836739	0.2205374080015064	0.2522542466874139
analysis	not_applicable	not_applicable	paper	open_hosted	race	sentence	system	system	system_segment_coordinates_from_full_dialog	canonical	canonical	correct_answer_minus_logsumexp_other_answers	correct_answer_minus_logsumexp_other_answers	not_applicable	available		drop	row_pooled	llama-3.1-8b-instruct	llama3.3-70b-instruct	F_attr	spearman	10771	4933	0.2150137451448999	0.19423933386371214	0.23511614964051128
analysis	not_applicable	not_applicable	paper	open_hosted	race	sentence	system	system	system_segment_coordinates_from_full_dialog	canonical	canonical	correct_answer_minus_logsumexp_other_answers	correct_answer_minus_logsumexp_other_answers	not_applicable	available		drop	row_pooled	llama-3.1-8b-instruct	llama3.3-70b-instruct	F_attr	pearson_r2	10771	4933	0.20511568958944817	0.1798174347011474	0.23174557284717914
analysis	not_applicable	not_applicable	paper	open_hosted	race	sentence	system	system	system_segment_coordinates_from_full_dialog	canonical	canonical	correct_answer_minus_logsumexp_other_answers	correct_answer_minus_logsumexp_other_answers	not_applicable	available		drop	row_pooled	llama-3.1-8b-instruct	llama4-maverick-17b-128e-instruct	F_attr	spearman	14140	4923	0.38020241475077343	0.365674986245075	0.39580465504664236
analysis	not_applicable	not_applicable	paper	open_hosted	race	sentence	system	system	system_segment_coordinates_from_full_dialog	canonical	canonical	correct_answer_minus_logsumexp_other_answers	correct_answer_minus_logsumexp_other_answers	not_applicable	available		drop	row_pooled	llama-3.1-8b-instruct	llama4-maverick-17b-128e-instruct	F_attr	pearson_r2	14140	4923	0.3597083199827553	0.34226740878143613	0.3777601624630133
analysis	not_applicable	not_applicable	paper	open_hosted	race	sentence	system	system	system_segment_coordinates_from_full_dialog	canonical	canonical	correct_answer_minus_logsumexp_other_answers	correct_answer_minus_logsumexp_other_answers	not_applicable	available		drop	row_pooled	llama-3.1-8b-instruct	gpt-4o	F_attr	spearman	12281	4774	0.3703013156973208	0.3538688341695643	0.3853456961449774
analysis	not_applicable	not_applicable	paper	open_hosted	race	sentence	system	system	system_segment_coordinates_from_full_dialog	canonical	canonical	correct_answer_minus_logsumexp_other_answers	correct_answer_minus_logsumexp_other_answers	not_applicable	available		drop	row_pooled	llama-3.1-8b-instruct	gpt-4o	F_attr	pearson_r2	12281	4774	0.21931846409998468	0.20396913054283652	0.23364336687245715
analysis	not_applicable	not_applicable	paper	open_hosted	race	sentence	system	system	system_segment_coordinates_from_full_dialog	canonical	canonical	correct_answer_minus_logsumexp_other_answers	correct_answer_minus_logsumexp_other_answers	not_applicable	available		drop	row_pooled	llama-3.1-8b-instruct	gpt-4-1	F_attr	spearman	7533	3613	0.1437592908076973	0.12146575101570975	0.16674613739202515
analysis	not_applicable	not_applicable	paper	open_hosted	race	sentence	system	system	system_segment_coordinates_from_full_dialog	canonical	canonical	correct_answer_minus_logsumexp_other_answers	correct_answer_minus_logsumexp_other_answers	not_applicable	available		drop	row_pooled	llama-3.1-8b-instruct	gpt-4-1	F_attr	pearson_r2	7533	3613	0.1362238159591119	0.11468039722641445	0.1596550624485449
analysis	not_applicable	not_applicable	paper	open_hosted	race	sentence	system	system	system_segment_coordinates_from_full_dialog	canonical	canonical	correct_answer_minus_logsumexp_other_answers	correct_answer_minus_logsumexp_other_answers	not_applicable	available		drop	row_pooled	llama-3.1-8b-instruct	gemini-2-5-flash-lite-vertex	F_attr	spearman	14569	4925	0.3333470120097428	0.31801235085842344	0.3497012202046937
analysis	not_applicable	not_applicable	paper	open_hosted	race	sentence	system	system	system_segment_coordinates_from_full_dialog	canonical	canonical	correct_answer_minus_logsumexp_other_answers	correct_answer_minus_logsumexp_other_answers	not_applicable	available		drop	row_pooled	llama-3.1-8b-instruct	gemini-2-5-flash-lite-vertex	F_attr	pearson_r2	14569	4925	0.1413986371602193	0.12809005922967026	0.15593644304384463
analysis	not_applicable	not_applicable	paper	open_open	race	sentence	system	system	system_segment_coordinates_from_full_dialog	canonical	canonical	correct_answer_minus_logsumexp_other_answers	correct_answer_minus_logsumexp_other_answers	not_applicable	available		drop	row_pooled	qwen2.5-7b-instruct	qwen2.5-14b-instruct	F_attr	spearman	14802	4934	0.5055434281044388	0.4924089351713711	0.5185404997973562
analysis	not_applicable	not_applicable	paper	open_open	race	sentence	system	system	system_segment_coordinates_from_full_dialog	canonical	canonical	correct_answer_minus_logsumexp_other_answers	correct_answer_minus_logsumexp_other_answers	not_applicable	available		drop	row_pooled	qwen2.5-7b-instruct	qwen2.5-14b-instruct	F_attr	pearson_r2	14802	4934	0.31928895863574647	0.30154743105632786	0.3376369895623868
analysis	not_applicable	not_applicable	paper	open_hosted	race	sentence	system	system	system_segment_coordinates_from_full_dialog	canonical	canonical	correct_answer_minus_logsumexp_other_answers	correct_answer_minus_logsumexp_other_answers	not_applicable	available		drop	row_pooled	qwen2.5-7b-instruct	llama3.1-70b-instruct	F_attr	spearman	14787	4934	0.48347151056011733	0.4694175963708815	0.4974249923098101
analysis	not_applicable	not_applicable	paper	open_hosted	race	sentence	system	system	system_segment_coordinates_from_full_dialog	canonical	canonical	correct_answer_minus_logsumexp_other_answers	correct_answer_minus_logsumexp_other_answers	not_applicable	available		drop	row_pooled	qwen2.5-7b-instruct	llama3.1-70b-instruct	F_attr	pearson_r2	14787	4934	0.27984264973397055	0.26209142851176387	0.2968954275069729
analysis	not_applicable	not_applicable	paper	open_hosted	race	sentence	system	system	system_segment_coordinates_from_full_dialog	canonical	canonical	correct_answer_minus_logsumexp_other_answers	correct_answer_minus_logsumexp_other_answers	not_applicable	available		drop	row_pooled	qwen2.5-7b-instruct	llama3.3-70b-instruct	F_attr	spearman	10771	4933	0.047068614218103814	0.02522843277782272	0.06915434116484587
analysis	not_applicable	not_applicable	paper	open_hosted	race	sentence	system	system	system_segment_coordinates_from_full_dialog	canonical	canonical	correct_answer_minus_logsumexp_other_answers	correct_answer_minus_logsumexp_other_answers	not_applicable	available		drop	row_pooled	qwen2.5-7b-instruct	llama3.3-70b-instruct	F_attr	pearson_r2	10771	4933	0.13255295636708728	0.11110968455054968	0.15513302063226989
analysis	not_applicable	not_applicable	paper	open_hosted	race	sentence	system	system	system_segment_coordinates_from_full_dialog	canonical	canonical	correct_answer_minus_logsumexp_other_answers	correct_answer_minus_logsumexp_other_answers	not_applicable	available		drop	row_pooled	qwen2.5-7b-instruct	llama4-maverick-17b-128e-instruct	F_attr	spearman	14140	4923	0.5419714266237666	0.5286232169881507	0.5554605693557788
analysis	not_applicable	not_applicable	paper	open_hosted	race	sentence	system	system	system_segment_coordinates_from_full_dialog	canonical	canonical	correct_answer_minus_logsumexp_other_answers	correct_answer_minus_logsumexp_other_answers	not_applicable	available		drop	row_pooled	qwen2.5-7b-instruct	llama4-maverick-17b-128e-instruct	F_attr	pearson_r2	14140	4923	0.37854087349468496	0.3584002885483393	0.3985451378272874
analysis	not_applicable	not_applicable	paper	open_hosted	race	sentence	system	system	system_segment_coordinates_from_full_dialog	canonical	canonical	correct_answer_minus_logsumexp_other_answers	correct_answer_minus_logsumexp_other_answers	not_applicable	available		drop	row_pooled	qwen2.5-7b-instruct	gpt-4o	F_attr	spearman	12281	4774	0.36151097949974864	0.34487674433386756	0.379017378741111
analysis	not_applicable	not_applicable	paper	open_hosted	race	sentence	system	system	system_segment_coordinates_from_full_dialog	canonical	canonical	correct_answer_minus_logsumexp_other_answers	correct_answer_minus_logsumexp_other_answers	not_applicable	available		drop	row_pooled	qwen2.5-7b-instruct	gpt-4o	F_attr	pearson_r2	12281	4774	0.1782904532189268	0.16304428545999147	0.19411738331853187
analysis	not_applicable	not_applicable	paper	open_hosted	race	sentence	system	system	system_segment_coordinates_from_full_dialog	canonical	canonical	correct_answer_minus_logsumexp_other_answers	correct_answer_minus_logsumexp_other_answers	not_applicable	available		drop	row_pooled	qwen2.5-7b-instruct	gpt-4-1	F_attr	spearman	7533	3613	0.1286993335499062	0.10465853297780345	0.1511897906603533
analysis	not_applicable	not_applicable	paper	open_hosted	race	sentence	system	system	system_segment_coordinates_from_full_dialog	canonical	canonical	correct_answer_minus_logsumexp_other_answers	correct_answer_minus_logsumexp_other_answers	not_applicable	available		drop	row_pooled	qwen2.5-7b-instruct	gpt-4-1	F_attr	pearson_r2	7533	3613	0.08388509491357696	0.06628608681355101	0.10459405818413925
analysis	not_applicable	not_applicable	paper	open_hosted	race	sentence	system	system	system_segment_coordinates_from_full_dialog	canonical	canonical	correct_answer_minus_logsumexp_other_answers	correct_answer_minus_logsumexp_other_answers	not_applicable	available		drop	row_pooled	qwen2.5-7b-instruct	gemini-2-5-flash-lite-vertex	F_attr	spearman	14569	4925	0.3801562160420971	0.36404592909195765	0.39553873970263786
analysis	not_applicable	not_applicable	paper	open_hosted	race	sentence	system	system	system_segment_coordinates_from_full_dialog	canonical	canonical	correct_answer_minus_logsumexp_other_answers	correct_answer_minus_logsumexp_other_answers	not_applicable	available		drop	row_pooled	qwen2.5-7b-instruct	gemini-2-5-flash-lite-vertex	F_attr	pearson_r2	14569	4925	0.1366152107882532	0.1232607975483826	0.15110565814051685
analysis	not_applicable	not_applicable	paper	open_hosted	race	sentence	system	system	system_segment_coordinates_from_full_dialog	canonical	canonical	correct_answer_minus_logsumexp_other_answers	correct_answer_minus_logsumexp_other_answers	not_applicable	available		drop	row_pooled	qwen2.5-14b-instruct	llama3.1-70b-instruct	F_attr	spearman	14787	4934	0.5068622739187083	0.49316071623818075	0.5208502909994609
analysis	not_applicable	not_applicable	paper	open_hosted	race	sentence	system	system	system_segment_coordinates_from_full_dialog	canonical	canonical	correct_answer_minus_logsumexp_other_answers	correct_answer_minus_logsumexp_other_answers	not_applicable	available		drop	row_pooled	qwen2.5-14b-instruct	llama3.1-70b-instruct	F_attr	pearson_r2	14787	4934	0.35436429025213895	0.33991196724143397	0.37090900188200737
analysis	not_applicable	not_applicable	paper	open_hosted	race	sentence	system	system	system_segment_coordinates_from_full_dialog	canonical	canonical	correct_answer_minus_logsumexp_other_answers	correct_answer_minus_logsumexp_other_answers	not_applicable	available		drop	row_pooled	qwen2.5-14b-instruct	llama3.3-70b-instruct	F_attr	spearman	10771	4933	0.12313827183813485	0.10201427836347336	0.1430921720902427
analysis	not_applicable	not_applicable	paper	open_hosted	race	sentence	system	system	system_segment_coordinates_from_full_dialog	canonical	canonical	correct_answer_minus_logsumexp_other_answers	correct_answer_minus_logsumexp_other_answers	not_applicable	available		drop	row_pooled	qwen2.5-14b-instruct	llama3.3-70b-instruct	F_attr	pearson_r2	10771	4933	0.12203890933438992	0.10156160129894615	0.14414213851340196
analysis	not_applicable	not_applicable	paper	open_hosted	race	sentence	system	system	system_segment_coordinates_from_full_dialog	canonical	canonical	correct_answer_minus_logsumexp_other_answers	correct_answer_minus_logsumexp_other_answers	not_applicable	available		drop	row_pooled	qwen2.5-14b-instruct	llama4-maverick-17b-128e-instruct	F_attr	spearman	14140	4923	0.5463121416710832	0.5334786452113107	0.5594135303102842
analysis	not_applicable	not_applicable	paper	open_hosted	race	sentence	system	system	system_segment_coordinates_from_full_dialog	canonical	canonical	correct_answer_minus_logsumexp_other_answers	correct_answer_minus_logsumexp_other_answers	not_applicable	available		drop	row_pooled	qwen2.5-14b-instruct	llama4-maverick-17b-128e-instruct	F_attr	pearson_r2	14140	4923	0.441330521644007	0.4224362926837973	0.46144151647708476
analysis	not_applicable	not_applicable	paper	open_hosted	race	sentence	system	system	system_segment_coordinates_from_full_dialog	canonical	canonical	correct_answer_minus_logsumexp_other_answers	correct_answer_minus_logsumexp_other_answers	not_applicable	available		drop	row_pooled	qwen2.5-14b-instruct	gpt-4o	F_attr	spearman	12281	4774	0.3844267692299534	0.3680078346749671	0.4026673690448329
analysis	not_applicable	not_applicable	paper	open_hosted	race	sentence	system	system	system_segment_coordinates_from_full_dialog	canonical	canonical	correct_answer_minus_logsumexp_other_answers	correct_answer_minus_logsumexp_other_answers	not_applicable	available		drop	row_pooled	qwen2.5-14b-instruct	gpt-4o	F_attr	pearson_r2	12281	4774	0.19710898082545072	0.1798468993937685	0.21608676072609123
analysis	not_applicable	not_applicable	paper	open_hosted	race	sentence	system	system	system_segment_coordinates_from_full_dialog	canonical	canonical	correct_answer_minus_logsumexp_other_answers	correct_answer_minus_logsumexp_other_answers	not_applicable	available		drop	row_pooled	qwen2.5-14b-instruct	gpt-4-1	F_attr	spearman	7533	3613	0.11759300327336988	0.0927291493538839	0.1422228556140868
analysis	not_applicable	not_applicable	paper	open_hosted	race	sentence	system	system	system_segment_coordinates_from_full_dialog	canonical	canonical	correct_answer_minus_logsumexp_other_answers	correct_answer_minus_logsumexp_other_answers	not_applicable	available		drop	row_pooled	qwen2.5-14b-instruct	gpt-4-1	F_attr	pearson_r2	7533	3613	0.0823761100911397	0.0645633969010896	0.10077078296348836
analysis	not_applicable	not_applicable	paper	open_hosted	race	sentence	system	system	system_segment_coordinates_from_full_dialog	canonical	canonical	correct_answer_minus_logsumexp_other_answers	correct_answer_minus_logsumexp_other_answers	not_applicable	available		drop	row_pooled	qwen2.5-14b-instruct	gemini-2-5-flash-lite-vertex	F_attr	spearman	14569	4925	0.43139388476979285	0.4165431774926356	0.4440145400064189
analysis	not_applicable	not_applicable	paper	open_hosted	race	sentence	system	system	system_segment_coordinates_from_full_dialog	canonical	canonical	correct_answer_minus_logsumexp_other_answers	correct_answer_minus_logsumexp_other_answers	not_applicable	available		drop	row_pooled	qwen2.5-14b-instruct	gemini-2-5-flash-lite-vertex	F_attr	pearson_r2	14569	4925	0.20538004125018414	0.18968623558007716	0.2216111843935392
analysis	not_applicable	not_applicable	paper	hosted_hosted	race	sentence	system	system	system_segment_coordinates_from_full_dialog	canonical	canonical	correct_answer_minus_logsumexp_other_answers	correct_answer_minus_logsumexp_other_answers	not_applicable	available		drop	row_pooled	llama3.1-70b-instruct	llama3.3-70b-instruct	F_attr	spearman	10771	4933	0.3105627610549185	0.2896385091443961	0.3288425504941623
analysis	not_applicable	not_applicable	paper	hosted_hosted	race	sentence	system	system	system_segment_coordinates_from_full_dialog	canonical	canonical	correct_answer_minus_logsumexp_other_answers	correct_answer_minus_logsumexp_other_answers	not_applicable	available		drop	row_pooled	llama3.1-70b-instruct	llama3.3-70b-instruct	F_attr	pearson_r2	10771	4933	0.33010972431535185	0.3041682770664672	0.3563805614538001
analysis	not_applicable	not_applicable	paper	hosted_hosted	race	sentence	system	system	system_segment_coordinates_from_full_dialog	canonical	canonical	correct_answer_minus_logsumexp_other_answers	correct_answer_minus_logsumexp_other_answers	not_applicable	available		drop	row_pooled	llama3.1-70b-instruct	llama4-maverick-17b-128e-instruct	F_attr	spearman	14140	4923	0.5444823444838709	0.5320503336021226	0.5565026238491092
analysis	not_applicable	not_applicable	paper	hosted_hosted	race	sentence	system	system	system_segment_coordinates_from_full_dialog	canonical	canonical	correct_answer_minus_logsumexp_other_answers	correct_answer_minus_logsumexp_other_answers	not_applicable	available		drop	row_pooled	llama3.1-70b-instruct	llama4-maverick-17b-128e-instruct	F_attr	pearson_r2	14140	4923	0.4623051143445654	0.44721567916042937	0.47719999028191623
analysis	not_applicable	not_applicable	paper	hosted_hosted	race	sentence	system	system	system_segment_coordinates_from_full_dialog	canonical	canonical	correct_answer_minus_logsumexp_other_answers	correct_answer_minus_logsumexp_other_answers	not_applicable	available		drop	row_pooled	llama3.1-70b-instruct	gpt-4o	F_attr	spearman	12279	4774	0.4076344578979612	0.3917879036259919	0.4222417156092878
analysis	not_applicable	not_applicable	paper	hosted_hosted	race	sentence	system	system	system_segment_coordinates_from_full_dialog	canonical	canonical	correct_answer_minus_logsumexp_other_answers	correct_answer_minus_logsumexp_other_answers	not_applicable	available		drop	row_pooled	llama3.1-70b-instruct	gpt-4o	F_attr	pearson_r2	12279	4774	0.23706834579539338	0.22163414783162985	0.2521351449458115
analysis	not_applicable	not_applicable	paper	hosted_hosted	race	sentence	system	system	system_segment_coordinates_from_full_dialog	canonical	canonical	correct_answer_minus_logsumexp_other_answers	correct_answer_minus_logsumexp_other_answers	not_applicable	available		drop	row_pooled	llama3.1-70b-instruct	gpt-4-1	F_attr	spearman	7532	3613	0.17448769024446795	0.15076088505556243	0.19671421775316314
analysis	not_applicable	not_applicable	paper	hosted_hosted	race	sentence	system	system	system_segment_coordinates_from_full_dialog	canonical	canonical	correct_answer_minus_logsumexp_other_answers	correct_answer_minus_logsumexp_other_answers	not_applicable	available		drop	row_pooled	llama3.1-70b-instruct	gpt-4-1	F_attr	pearson_r2	7532	3613	0.164423376288236	0.14111818899150572	0.18721590559309817
analysis	not_applicable	not_applicable	paper	hosted_hosted	race	sentence	system	system	system_segment_coordinates_from_full_dialog	canonical	canonical	correct_answer_minus_logsumexp_other_answers	correct_answer_minus_logsumexp_other_answers	not_applicable	available		drop	row_pooled	llama3.1-70b-instruct	gemini-2-5-flash-lite-vertex	F_attr	spearman	14555	4925	0.43319808370582397	0.41982623155888266	0.44650218562204097
analysis	not_applicable	not_applicable	paper	hosted_hosted	race	sentence	system	system	system_segment_coordinates_from_full_dialog	canonical	canonical	correct_answer_minus_logsumexp_other_answers	correct_answer_minus_logsumexp_other_answers	not_applicable	available		drop	row_pooled	llama3.1-70b-instruct	gemini-2-5-flash-lite-vertex	F_attr	pearson_r2	14555	4925	0.22284238437782256	0.20763275199467704	0.23848625106091986
analysis	not_applicable	not_applicable	paper	hosted_hosted	race	sentence	system	system	system_segment_coordinates_from_full_dialog	canonical	canonical	correct_answer_minus_logsumexp_other_answers	correct_answer_minus_logsumexp_other_answers	not_applicable	available		drop	row_pooled	llama3.3-70b-instruct	llama4-maverick-17b-128e-instruct	F_attr	spearman	10628	4922	0.073225923716532	0.05194016215716353	0.09441256164400887
analysis	not_applicable	not_applicable	paper	hosted_hosted	race	sentence	system	system	system_segment_coordinates_from_full_dialog	canonical	canonical	correct_answer_minus_logsumexp_other_answers	correct_answer_minus_logsumexp_other_answers	not_applicable	available		drop	row_pooled	llama3.3-70b-instruct	llama4-maverick-17b-128e-instruct	F_attr	pearson_r2	10628	4922	0.40536419730532863	0.3716180398751995	0.436419063269502
analysis	not_applicable	not_applicable	paper	hosted_hosted	race	sentence	system	system	system_segment_coordinates_from_full_dialog	canonical	canonical	correct_answer_minus_logsumexp_other_answers	correct_answer_minus_logsumexp_other_answers	not_applicable	available		drop	row_pooled	llama3.3-70b-instruct	gpt-4o	F_attr	spearman	9677	4755	0.1357276355544821	0.11478794686589963	0.15476793032100308
analysis	not_applicable	not_applicable	paper	hosted_hosted	race	sentence	system	system	system_segment_coordinates_from_full_dialog	canonical	canonical	correct_answer_minus_logsumexp_other_answers	correct_answer_minus_logsumexp_other_answers	not_applicable	available		drop	row_pooled	llama3.3-70b-instruct	gpt-4o	F_attr	pearson_r2	9677	4755	0.13992423306947493	0.12154674356923668	0.16092406542127477
analysis	not_applicable	not_applicable	paper	hosted_hosted	race	sentence	system	system	system_segment_coordinates_from_full_dialog	canonical	canonical	correct_answer_minus_logsumexp_other_answers	correct_answer_minus_logsumexp_other_answers	not_applicable	available		drop	row_pooled	llama3.3-70b-instruct	gpt-4-1	F_attr	spearman	6935	3596	0.05400655974216688	0.030097662483139803	0.07838700287636399
analysis	not_applicable	not_applicable	paper	hosted_hosted	race	sentence	system	system	system_segment_coordinates_from_full_dialog	canonical	canonical	correct_answer_minus_logsumexp_other_answers	correct_answer_minus_logsumexp_other_answers	not_applicable	available		drop	row_pooled	llama3.3-70b-instruct	gpt-4-1	F_attr	pearson_r2	6935	3596	0.1187066752079246	0.08859765311045549	0.15008335137275783
analysis	not_applicable	not_applicable	paper	hosted_hosted	race	sentence	system	system	system_segment_coordinates_from_full_dialog	canonical	canonical	correct_answer_minus_logsumexp_other_answers	correct_answer_minus_logsumexp_other_answers	not_applicable	available		drop	row_pooled	llama3.3-70b-instruct	gemini-2-5-flash-lite-vertex	F_attr	spearman	10705	4924	0.08986889941915745	0.069690583295799	0.10975713914452431
analysis	not_applicable	not_applicable	paper	hosted_hosted	race	sentence	system	system	system_segment_coordinates_from_full_dialog	canonical	canonical	correct_answer_minus_logsumexp_other_answers	correct_answer_minus_logsumexp_other_answers	not_applicable	available		drop	row_pooled	llama3.3-70b-instruct	gemini-2-5-flash-lite-vertex	F_attr	pearson_r2	10705	4924	0.04798217633620712	0.034138238176404836	0.06464743189345003
analysis	not_applicable	not_applicable	paper	hosted_hosted	race	sentence	system	system	system_segment_coordinates_from_full_dialog	canonical	canonical	correct_answer_minus_logsumexp_other_answers	correct_answer_minus_logsumexp_other_answers	not_applicable	available		drop	row_pooled	llama4-maverick-17b-128e-instruct	gpt-4o	F_attr	spearman	11974	4763	0.48639503662406647	0.4733719401834592	0.500756378766914
analysis	not_applicable	not_applicable	paper	hosted_hosted	race	sentence	system	system	system_segment_coordinates_from_full_dialog	canonical	canonical	correct_answer_minus_logsumexp_other_answers	correct_answer_minus_logsumexp_other_answers	not_applicable	available		drop	row_pooled	llama4-maverick-17b-128e-instruct	gpt-4o	F_attr	pearson_r2	11974	4763	0.3882327697860171	0.3701646644620094	0.4062345751622034
analysis	not_applicable	not_applicable	paper	hosted_hosted	race	sentence	system	system	system_segment_coordinates_from_full_dialog	canonical	canonical	correct_answer_minus_logsumexp_other_answers	correct_answer_minus_logsumexp_other_answers	not_applicable	available		drop	row_pooled	llama4-maverick-17b-128e-instruct	gpt-4-1	F_attr	spearman	7414	3604	0.08413627113121662	0.061292979221629636	0.10716426557981569
analysis	not_applicable	not_applicable	paper	hosted_hosted	race	sentence	system	system	system_segment_coordinates_from_full_dialog	canonical	canonical	correct_answer_minus_logsumexp_other_answers	correct_answer_minus_logsumexp_other_answers	not_applicable	available		drop	row_pooled	llama4-maverick-17b-128e-instruct	gpt-4-1	F_attr	pearson_r2	7414	3604	0.2940958748952728	0.2605249610264941	0.32686138374724066
analysis	not_applicable	not_applicable	paper	hosted_hosted	race	sentence	system	system	system_segment_coordinates_from_full_dialog	canonical	canonical	correct_answer_minus_logsumexp_other_answers	correct_answer_minus_logsumexp_other_answers	not_applicable	available		drop	row_pooled	llama4-maverick-17b-128e-instruct	gemini-2-5-flash-lite-vertex	F_attr	spearman	13939	4914	0.4441333779451394	0.4310720969258154	0.4571315483039603
analysis	not_applicable	not_applicable	paper	hosted_hosted	race	sentence	system	system	system_segment_coordinates_from_full_dialog	canonical	canonical	correct_answer_minus_logsumexp_other_answers	correct_answer_minus_logsumexp_other_answers	not_applicable	available		drop	row_pooled	llama4-maverick-17b-128e-instruct	gemini-2-5-flash-lite-vertex	F_attr	pearson_r2	13939	4914	0.28401104843014136	0.2651978530249399	0.3042179084384563
analysis	not_applicable	not_applicable	paper	hosted_hosted	race	sentence	system	system	system_segment_coordinates_from_full_dialog	canonical	canonical	correct_answer_minus_logsumexp_other_answers	correct_answer_minus_logsumexp_other_answers	not_applicable	available		drop	row_pooled	gpt-4o	gpt-4-1	F_attr	spearman	7229	3536	0.20827416020166456	0.18265616867760276	0.23395499998354152
analysis	not_applicable	not_applicable	paper	hosted_hosted	race	sentence	system	system	system_segment_coordinates_from_full_dialog	canonical	canonical	correct_answer_minus_logsumexp_other_answers	correct_answer_minus_logsumexp_other_answers	not_applicable	available		drop	row_pooled	gpt-4o	gpt-4-1	F_attr	pearson_r2	7229	3536	0.17698258462568145	0.15359175658532978	0.20272589121374904
analysis	not_applicable	not_applicable	paper	hosted_hosted	race	sentence	system	system	system_segment_coordinates_from_full_dialog	canonical	canonical	correct_answer_minus_logsumexp_other_answers	correct_answer_minus_logsumexp_other_answers	not_applicable	available		drop	row_pooled	gpt-4o	gemini-2-5-flash-lite-vertex	F_attr	spearman	12135	4765	0.3374866051984656	0.31771799402957124	0.35566105216668076
analysis	not_applicable	not_applicable	paper	hosted_hosted	race	sentence	system	system	system_segment_coordinates_from_full_dialog	canonical	canonical	correct_answer_minus_logsumexp_other_answers	correct_answer_minus_logsumexp_other_answers	not_applicable	available		drop	row_pooled	gpt-4o	gemini-2-5-flash-lite-vertex	F_attr	pearson_r2	12135	4765	0.12817514134577995	0.11117937322246373	0.14557278840996302
