benchmark	pregrouper	cohort	missingness_policy	scope	aggregation	model_s	model_t	metric	statistic	expected_observations	n_observations	n_prompts	observation_coverage	f_point	f_lo	f_hi	n_bootstrap	n_bootstrap_valid	aligned_key_sha256
race	sentence	open	strict_complete	system	prompt_equal	qwen2.5-3b-instruct	llama-3.1-8b-instruct	signed_frobenius_r	pearson_r	14802	14802	4934	1.0	0.44605890174999685	0.43454850682404955	0.456904572503147	500	500	c601e3e1f8531498da4fc2c4da48f94e8f82ee0eb4cc01e20e698b8e637ae831
race	sentence	open	strict_complete	system	prompt_equal	qwen2.5-3b-instruct	llama-3.1-8b-instruct	direction_cosine	mean_cosine	14802	14802	4934	1.0	0.18966737535291886	0.18125202588013548	0.19772792896326966	500	500	c601e3e1f8531498da4fc2c4da48f94e8f82ee0eb4cc01e20e698b8e637ae831
race	sentence	open	strict_complete	system	prompt_equal	qwen2.5-3b-instruct	llama-3.1-8b-instruct	linear_cka	cka	14802	14802	4934	1.0	0.2016976641543567	0.19123166786702958	0.2117919167599861	500	500	c601e3e1f8531498da4fc2c4da48f94e8f82ee0eb4cc01e20e698b8e637ae831
race	sentence	open	strict_complete	system	prompt_equal	qwen2.5-3b-instruct	llama-3.1-8b-instruct	aitchison_magnitude_r	pearson_r	14802	14802	4934	1.0	0.6169580727846034	0.6060345337429075	0.6276833104115822	500	500	c601e3e1f8531498da4fc2c4da48f94e8f82ee0eb4cc01e20e698b8e637ae831
race	sentence	open	strict_complete	system	prompt_equal	qwen2.5-3b-instruct	llama-3.1-8b-instruct	fisher_rao_magnitude_r	pearson_r	14802	14802	4934	1.0	0.3277999739592246	0.30905619065337286	0.34463497933370296	500	500	c601e3e1f8531498da4fc2c4da48f94e8f82ee0eb4cc01e20e698b8e637ae831
race	sentence	open	strict_complete	system	prompt_equal	qwen2.5-3b-instruct	llama-3.1-8b-instruct	fisher_local_magnitude_r	pearson_r	14802	14802	4934	1.0	0.15391469935558785	0.13104364755274242	0.17599238640610987	500	500	c601e3e1f8531498da4fc2c4da48f94e8f82ee0eb4cc01e20e698b8e637ae831
race	sentence	open	strict_complete	user	row_pooled	qwen2.5-3b-instruct	llama-3.1-8b-instruct	signed_frobenius_r	pearson_r	130742	130742	4934	1.0	0.582448434378182	0.5743758085700572	0.5895927731922472	500	500	5cdd0d994946d7f7dc1e9db595c191f149f1c319dc01643a8e2217e6f1918339
race	sentence	open	strict_complete	user	row_pooled	qwen2.5-3b-instruct	llama-3.1-8b-instruct	direction_cosine	mean_cosine	130742	130742	4934	1.0	0.1812212250342812	0.17554558111448604	0.18618049073652135	500	500	5cdd0d994946d7f7dc1e9db595c191f149f1c319dc01643a8e2217e6f1918339
race	sentence	open	strict_complete	user	row_pooled	qwen2.5-3b-instruct	llama-3.1-8b-instruct	linear_cka	cka	130742	130742	4934	1.0	0.3475181971385349	0.3378590137682276	0.35650474469578325	500	500	5cdd0d994946d7f7dc1e9db595c191f149f1c319dc01643a8e2217e6f1918339
race	sentence	open	strict_complete	user	row_pooled	qwen2.5-3b-instruct	llama-3.1-8b-instruct	aitchison_magnitude_r	pearson_r	130742	130742	4934	1.0	0.6815415432838989	0.6745204691530021	0.6879350110519304	500	500	5cdd0d994946d7f7dc1e9db595c191f149f1c319dc01643a8e2217e6f1918339
race	sentence	open	strict_complete	user	row_pooled	qwen2.5-3b-instruct	llama-3.1-8b-instruct	fisher_rao_magnitude_r	pearson_r	130742	130742	4934	1.0	0.553590246653858	0.5442231634202889	0.5628191633036949	500	500	5cdd0d994946d7f7dc1e9db595c191f149f1c319dc01643a8e2217e6f1918339
race	sentence	open	strict_complete	user	row_pooled	qwen2.5-3b-instruct	llama-3.1-8b-instruct	fisher_local_magnitude_r	pearson_r	130742	130742	4934	1.0	0.15667309180351546	0.136088402167177	0.17696734893524285	500	500	5cdd0d994946d7f7dc1e9db595c191f149f1c319dc01643a8e2217e6f1918339
race	sentence	open	strict_complete	user	prompt_equal	qwen2.5-3b-instruct	llama-3.1-8b-instruct	signed_frobenius_r	pearson_r	130742	130742	4934	1.0	0.5851685168342149	0.5767007522648602	0.5927270002535914	500	500	5cdd0d994946d7f7dc1e9db595c191f149f1c319dc01643a8e2217e6f1918339
race	sentence	open	strict_complete	user	prompt_equal	qwen2.5-3b-instruct	llama-3.1-8b-instruct	direction_cosine	mean_cosine	130742	130742	4934	1.0	0.1947487331668937	0.18921342568552543	0.19977709624235682	500	500	5cdd0d994946d7f7dc1e9db595c191f149f1c319dc01643a8e2217e6f1918339
race	sentence	open	strict_complete	user	prompt_equal	qwen2.5-3b-instruct	llama-3.1-8b-instruct	linear_cka	cka	130742	130742	4934	1.0	0.3508274471423409	0.34066069733598775	0.3600256365486146	500	500	5cdd0d994946d7f7dc1e9db595c191f149f1c319dc01643a8e2217e6f1918339
race	sentence	open	strict_complete	user	prompt_equal	qwen2.5-3b-instruct	llama-3.1-8b-instruct	aitchison_magnitude_r	pearson_r	130742	130742	4934	1.0	0.6763249500468216	0.6694196045302703	0.6833657928985581	500	500	5cdd0d994946d7f7dc1e9db595c191f149f1c319dc01643a8e2217e6f1918339
race	sentence	open	strict_complete	user	prompt_equal	qwen2.5-3b-instruct	llama-3.1-8b-instruct	fisher_rao_magnitude_r	pearson_r	130742	130742	4934	1.0	0.552362977146011	0.5420644359381461	0.5618264262455686	500	500	5cdd0d994946d7f7dc1e9db595c191f149f1c319dc01643a8e2217e6f1918339
race	sentence	open	strict_complete	user	prompt_equal	qwen2.5-3b-instruct	llama-3.1-8b-instruct	fisher_local_magnitude_r	pearson_r	130742	130742	4934	1.0	0.15362522548921925	0.13381041693315585	0.1719216570937943	500	500	5cdd0d994946d7f7dc1e9db595c191f149f1c319dc01643a8e2217e6f1918339
race	sentence	open	strict_complete	prediction	row_pooled	qwen2.5-3b-instruct	qwen2.5-7b-instruct	signed_frobenius_r	pearson_r	4934	4934	4934	1.0	0.8835947613994847	0.8772998563717365	0.8900625943956968	500	500	9129492352050a90469e129e227aa64981779ed90dcc995e4392548fd068d6b2
race	sentence	open	strict_complete	prediction	row_pooled	qwen2.5-3b-instruct	qwen2.5-7b-instruct	direction_cosine	mean_cosine	4934	4934	4934	1.0	0.8378440605289612	0.8290846531209152	0.8471716113733151	500	500	9129492352050a90469e129e227aa64981779ed90dcc995e4392548fd068d6b2
race	sentence	open	strict_complete	prediction	row_pooled	qwen2.5-3b-instruct	qwen2.5-7b-instruct	linear_cka	cka	4934	4934	4934	1.0	0.7732436635751841	0.7627968562444515	0.7844921539437028	500	500	9129492352050a90469e129e227aa64981779ed90dcc995e4392548fd068d6b2
race	sentence	open	strict_complete	all	row_pooled	qwen2.5-3b-instruct	qwen2.5-7b-instruct	signed_frobenius_r	pearson_r	145544	145544	4934	1.0	0.623749491338509	0.6166260158165521	0.6302950730750316	500	500	22b33c7df61e6bea55727cb267f6e5f9db519b3b362814b0cd9c06c4c20aab13
race	sentence	open	strict_complete	all	row_pooled	qwen2.5-3b-instruct	qwen2.5-7b-instruct	direction_cosine	mean_cosine	145544	145544	4934	1.0	0.22555200843437065	0.22070783964778948	0.23048202196461628	500	500	22b33c7df61e6bea55727cb267f6e5f9db519b3b362814b0cd9c06c4c20aab13
race	sentence	open	strict_complete	all	row_pooled	qwen2.5-3b-instruct	qwen2.5-7b-instruct	linear_cka	cka	145544	145544	4934	1.0	0.39423695892702154	0.38489842795356594	0.40300932667560563	500	500	22b33c7df61e6bea55727cb267f6e5f9db519b3b362814b0cd9c06c4c20aab13
race	sentence	open	strict_complete	all	row_pooled	qwen2.5-3b-instruct	qwen2.5-7b-instruct	aitchison_magnitude_r	pearson_r	145544	145544	4934	1.0	0.7340956336380746	0.7285058965821667	0.7387046847872312	500	500	22b33c7df61e6bea55727cb267f6e5f9db519b3b362814b0cd9c06c4c20aab13
race	sentence	open	strict_complete	all	row_pooled	qwen2.5-3b-instruct	qwen2.5-7b-instruct	fisher_rao_magnitude_r	pearson_r	145544	145544	4934	1.0	0.5027531063197117	0.49233142703628563	0.5133559383372571	500	500	22b33c7df61e6bea55727cb267f6e5f9db519b3b362814b0cd9c06c4c20aab13
race	sentence	open	strict_complete	all	row_pooled	qwen2.5-3b-instruct	qwen2.5-7b-instruct	fisher_local_magnitude_r	pearson_r	145544	145544	4934	1.0	0.08692334963930147	0.06473694874908335	0.10961933772163782	500	500	22b33c7df61e6bea55727cb267f6e5f9db519b3b362814b0cd9c06c4c20aab13
race	sentence	open	strict_complete	all	prompt_equal	qwen2.5-3b-instruct	qwen2.5-7b-instruct	signed_frobenius_r	pearson_r	145544	145544	4934	1.0	0.6278072806167301	0.6209851365025683	0.6342864132722064	500	500	22b33c7df61e6bea55727cb267f6e5f9db519b3b362814b0cd9c06c4c20aab13
race	sentence	open	strict_complete	all	prompt_equal	qwen2.5-3b-instruct	qwen2.5-7b-instruct	direction_cosine	mean_cosine	145544	145544	4934	1.0	0.23736985354864273	0.23277837688592753	0.2418924182411391	500	500	22b33c7df61e6bea55727cb267f6e5f9db519b3b362814b0cd9c06c4c20aab13
race	sentence	open	strict_complete	all	prompt_equal	qwen2.5-3b-instruct	qwen2.5-7b-instruct	linear_cka	cka	145544	145544	4934	1.0	0.39955711722130355	0.39092331567081473	0.4084534580477992	500	500	22b33c7df61e6bea55727cb267f6e5f9db519b3b362814b0cd9c06c4c20aab13
race	sentence	open	strict_complete	all	prompt_equal	qwen2.5-3b-instruct	qwen2.5-7b-instruct	aitchison_magnitude_r	pearson_r	145544	145544	4934	1.0	0.7321621932506541	0.7265013793942978	0.7372525319145946	500	500	22b33c7df61e6bea55727cb267f6e5f9db519b3b362814b0cd9c06c4c20aab13
race	sentence	open	strict_complete	all	prompt_equal	qwen2.5-3b-instruct	qwen2.5-7b-instruct	fisher_rao_magnitude_r	pearson_r	145544	145544	4934	1.0	0.5039623694008485	0.49383163122210394	0.5143706011115541	500	500	22b33c7df61e6bea55727cb267f6e5f9db519b3b362814b0cd9c06c4c20aab13
race	sentence	open	strict_complete	all	prompt_equal	qwen2.5-3b-instruct	qwen2.5-7b-instruct	fisher_local_magnitude_r	pearson_r	145544	145544	4934	1.0	0.08911777787735219	0.06668954478588696	0.11282413534776471	500	500	22b33c7df61e6bea55727cb267f6e5f9db519b3b362814b0cd9c06c4c20aab13
race	sentence	open	strict_complete	system	row_pooled	qwen2.5-3b-instruct	qwen2.5-7b-instruct	signed_frobenius_r	pearson_r	14802	14802	4934	1.0	0.46275920748598953	0.45240297755657216	0.47318653543956685	500	500	c601e3e1f8531498da4fc2c4da48f94e8f82ee0eb4cc01e20e698b8e637ae831
race	sentence	open	strict_complete	system	row_pooled	qwen2.5-3b-instruct	qwen2.5-7b-instruct	direction_cosine	mean_cosine	14802	14802	4934	1.0	0.13757965733546926	0.12932251838124986	0.14648323332250823	500	500	c601e3e1f8531498da4fc2c4da48f94e8f82ee0eb4cc01e20e698b8e637ae831
race	sentence	open	strict_complete	system	row_pooled	qwen2.5-3b-instruct	qwen2.5-7b-instruct	linear_cka	cka	14802	14802	4934	1.0	0.2378930160905107	0.2276731098373822	0.24894432735841213	500	500	c601e3e1f8531498da4fc2c4da48f94e8f82ee0eb4cc01e20e698b8e637ae831
race	sentence	open	strict_complete	system	row_pooled	qwen2.5-3b-instruct	qwen2.5-7b-instruct	aitchison_magnitude_r	pearson_r	14802	14802	4934	1.0	0.6742073572375294	0.6640813048987995	0.6832654131542486	500	500	c601e3e1f8531498da4fc2c4da48f94e8f82ee0eb4cc01e20e698b8e637ae831
race	sentence	open	strict_complete	system	row_pooled	qwen2.5-3b-instruct	qwen2.5-7b-instruct	fisher_rao_magnitude_r	pearson_r	14802	14802	4934	1.0	0.16014590828684525	0.13854413401985502	0.17948927762775313	500	500	c601e3e1f8531498da4fc2c4da48f94e8f82ee0eb4cc01e20e698b8e637ae831
race	sentence	open	strict_complete	system	row_pooled	qwen2.5-3b-instruct	qwen2.5-7b-instruct	fisher_local_magnitude_r	pearson_r	14802	14802	4934	1.0	0.07239517144651623	0.04829098683211373	0.10188579252429339	500	500	c601e3e1f8531498da4fc2c4da48f94e8f82ee0eb4cc01e20e698b8e637ae831
race	sentence	open	strict_complete	system	prompt_equal	qwen2.5-3b-instruct	qwen2.5-7b-instruct	signed_frobenius_r	pearson_r	14802	14802	4934	1.0	0.46275920748598953	0.45240297755657216	0.4731865354395668	500	500	c601e3e1f8531498da4fc2c4da48f94e8f82ee0eb4cc01e20e698b8e637ae831
race	sentence	open	strict_complete	system	prompt_equal	qwen2.5-3b-instruct	qwen2.5-7b-instruct	direction_cosine	mean_cosine	14802	14802	4934	1.0	0.13757965733546929	0.12932251838124986	0.14648323332250826	500	500	c601e3e1f8531498da4fc2c4da48f94e8f82ee0eb4cc01e20e698b8e637ae831
race	sentence	open	strict_complete	system	prompt_equal	qwen2.5-3b-instruct	qwen2.5-7b-instruct	linear_cka	cka	14802	14802	4934	1.0	0.2378930160905107	0.22767310983738218	0.24894432735841213	500	500	c601e3e1f8531498da4fc2c4da48f94e8f82ee0eb4cc01e20e698b8e637ae831
race	sentence	open	strict_complete	system	prompt_equal	qwen2.5-3b-instruct	qwen2.5-7b-instruct	aitchison_magnitude_r	pearson_r	14802	14802	4934	1.0	0.6742073572375299	0.6640813048987998	0.6832654131542489	500	500	c601e3e1f8531498da4fc2c4da48f94e8f82ee0eb4cc01e20e698b8e637ae831
race	sentence	open	strict_complete	system	prompt_equal	qwen2.5-3b-instruct	qwen2.5-7b-instruct	fisher_rao_magnitude_r	pearson_r	14802	14802	4934	1.0	0.1601459082868453	0.1385441340198551	0.17948927762775319	500	500	c601e3e1f8531498da4fc2c4da48f94e8f82ee0eb4cc01e20e698b8e637ae831
race	sentence	open	strict_complete	system	prompt_equal	qwen2.5-3b-instruct	qwen2.5-7b-instruct	fisher_local_magnitude_r	pearson_r	14802	14802	4934	1.0	0.07239517144651629	0.048290986832113726	0.10188579252429339	500	500	c601e3e1f8531498da4fc2c4da48f94e8f82ee0eb4cc01e20e698b8e637ae831
race	sentence	open	strict_complete	user	row_pooled	qwen2.5-3b-instruct	qwen2.5-7b-instruct	signed_frobenius_r	pearson_r	130742	130742	4934	1.0	0.645070146203096	0.637998935261187	0.6523313960989474	500	500	5cdd0d994946d7f7dc1e9db595c191f149f1c319dc01643a8e2217e6f1918339
race	sentence	open	strict_complete	user	row_pooled	qwen2.5-3b-instruct	qwen2.5-7b-instruct	direction_cosine	mean_cosine	130742	130742	4934	1.0	0.23551190426632804	0.2308339424369614	0.2400597540258136	500	500	5cdd0d994946d7f7dc1e9db595c191f149f1c319dc01643a8e2217e6f1918339
race	sentence	open	strict_complete	user	row_pooled	qwen2.5-3b-instruct	qwen2.5-7b-instruct	linear_cka	cka	130742	130742	4934	1.0	0.42132540742370256	0.41171082702955925	0.430787544332728	500	500	5cdd0d994946d7f7dc1e9db595c191f149f1c319dc01643a8e2217e6f1918339
race	sentence	open	strict_complete	user	row_pooled	qwen2.5-3b-instruct	qwen2.5-7b-instruct	aitchison_magnitude_r	pearson_r	130742	130742	4934	1.0	0.7540250301461029	0.7485298058112154	0.7590742282302557	500	500	5cdd0d994946d7f7dc1e9db595c191f149f1c319dc01643a8e2217e6f1918339
race	sentence	open	strict_complete	user	row_pooled	qwen2.5-3b-instruct	qwen2.5-7b-instruct	fisher_rao_magnitude_r	pearson_r	130742	130742	4934	1.0	0.5236821898735977	0.5141102770971401	0.533688356548245	500	500	5cdd0d994946d7f7dc1e9db595c191f149f1c319dc01643a8e2217e6f1918339
race	sentence	open	strict_complete	user	row_pooled	qwen2.5-3b-instruct	qwen2.5-7b-instruct	fisher_local_magnitude_r	pearson_r	130742	130742	4934	1.0	0.08734720454600996	0.06610517517480095	0.10817650498535487	500	500	5cdd0d994946d7f7dc1e9db595c191f149f1c319dc01643a8e2217e6f1918339
race	sentence	open	strict_complete	user	prompt_equal	qwen2.5-3b-instruct	qwen2.5-7b-instruct	signed_frobenius_r	pearson_r	130742	130742	4934	1.0	0.6493961742002866	0.6424527975708992	0.656368712028888	500	500	5cdd0d994946d7f7dc1e9db595c191f149f1c319dc01643a8e2217e6f1918339
race	sentence	open	strict_complete	user	prompt_equal	qwen2.5-3b-instruct	qwen2.5-7b-instruct	direction_cosine	mean_cosine	130742	130742	4934	1.0	0.2509526930053468	0.24646686457433184	0.2556569054127394	500	500	5cdd0d994946d7f7dc1e9db595c191f149f1c319dc01643a8e2217e6f1918339
race	sentence	open	strict_complete	user	prompt_equal	qwen2.5-3b-instruct	qwen2.5-7b-instruct	linear_cka	cka	130742	130742	4934	1.0	0.42714475741868757	0.4174366201342383	0.4367674351484926	500	500	5cdd0d994946d7f7dc1e9db595c191f149f1c319dc01643a8e2217e6f1918339
race	sentence	open	strict_complete	user	prompt_equal	qwen2.5-3b-instruct	qwen2.5-7b-instruct	aitchison_magnitude_r	pearson_r	130742	130742	4934	1.0	0.7519429864132701	0.7462591316845699	0.7571184950728842	500	500	5cdd0d994946d7f7dc1e9db595c191f149f1c319dc01643a8e2217e6f1918339
race	sentence	open	strict_complete	user	prompt_equal	qwen2.5-3b-instruct	qwen2.5-7b-instruct	fisher_rao_magnitude_r	pearson_r	130742	130742	4934	1.0	0.5251178920058452	0.5149690270113829	0.535580548682085	500	500	5cdd0d994946d7f7dc1e9db595c191f149f1c319dc01643a8e2217e6f1918339
race	sentence	open	strict_complete	user	prompt_equal	qwen2.5-3b-instruct	qwen2.5-7b-instruct	fisher_local_magnitude_r	pearson_r	130742	130742	4934	1.0	0.08984973712548808	0.06871262143983232	0.11082269761352888	500	500	5cdd0d994946d7f7dc1e9db595c191f149f1c319dc01643a8e2217e6f1918339
race	sentence	open	strict_complete	prediction	row_pooled	qwen2.5-3b-instruct	qwen2.5-14b-instruct	signed_frobenius_r	pearson_r	4934	4934	4934	1.0	0.8832791780922107	0.8771101565650703	0.8893180149228124	500	500	9129492352050a90469e129e227aa64981779ed90dcc995e4392548fd068d6b2
race	sentence	open	strict_complete	prediction	row_pooled	qwen2.5-3b-instruct	qwen2.5-14b-instruct	direction_cosine	mean_cosine	4934	4934	4934	1.0	0.8514542409500383	0.8430820242601303	0.8592092380313425	500	500	9129492352050a90469e129e227aa64981779ed90dcc995e4392548fd068d6b2
race	sentence	open	strict_complete	prediction	row_pooled	qwen2.5-3b-instruct	qwen2.5-14b-instruct	linear_cka	cka	4934	4934	4934	1.0	0.7797976980307454	0.7687291888565756	0.790232152666405	500	500	9129492352050a90469e129e227aa64981779ed90dcc995e4392548fd068d6b2
race	sentence	open	strict_complete	all	row_pooled	qwen2.5-3b-instruct	qwen2.5-14b-instruct	signed_frobenius_r	pearson_r	145544	145544	4934	1.0	0.6145917780258383	0.6069802881944993	0.6223819976617883	500	500	22b33c7df61e6bea55727cb267f6e5f9db519b3b362814b0cd9c06c4c20aab13
race	sentence	open	strict_complete	all	row_pooled	qwen2.5-3b-instruct	qwen2.5-14b-instruct	direction_cosine	mean_cosine	145544	145544	4934	1.0	0.212520921928867	0.20797446751399157	0.21753125594266848	500	500	22b33c7df61e6bea55727cb267f6e5f9db519b3b362814b0cd9c06c4c20aab13
race	sentence	open	strict_complete	all	row_pooled	qwen2.5-3b-instruct	qwen2.5-14b-instruct	linear_cka	cka	145544	145544	4934	1.0	0.38715755790308165	0.377879751490387	0.3975463242352531	500	500	22b33c7df61e6bea55727cb267f6e5f9db519b3b362814b0cd9c06c4c20aab13
race	sentence	open	strict_complete	all	row_pooled	qwen2.5-3b-instruct	qwen2.5-14b-instruct	aitchison_magnitude_r	pearson_r	145544	145544	4934	1.0	0.734384760059866	0.7288161245933311	0.7399881943484113	500	500	22b33c7df61e6bea55727cb267f6e5f9db519b3b362814b0cd9c06c4c20aab13
race	sentence	open	strict_complete	all	row_pooled	qwen2.5-3b-instruct	qwen2.5-14b-instruct	fisher_rao_magnitude_r	pearson_r	145544	145544	4934	1.0	0.49353677711453137	0.4836033840118394	0.5041705985711195	500	500	22b33c7df61e6bea55727cb267f6e5f9db519b3b362814b0cd9c06c4c20aab13
race	sentence	open	strict_complete	all	row_pooled	qwen2.5-3b-instruct	qwen2.5-14b-instruct	fisher_local_magnitude_r	pearson_r	145544	145544	4934	1.0	0.10200427657622722	0.0646255695869193	0.14554301871507552	500	500	22b33c7df61e6bea55727cb267f6e5f9db519b3b362814b0cd9c06c4c20aab13
race	sentence	open	strict_complete	all	prompt_equal	qwen2.5-3b-instruct	qwen2.5-14b-instruct	signed_frobenius_r	pearson_r	145544	145544	4934	1.0	0.6190182391416923	0.6113911319845163	0.6268945627050528	500	500	22b33c7df61e6bea55727cb267f6e5f9db519b3b362814b0cd9c06c4c20aab13
race	sentence	open	strict_complete	all	prompt_equal	qwen2.5-3b-instruct	qwen2.5-14b-instruct	direction_cosine	mean_cosine	145544	145544	4934	1.0	0.22391353480422335	0.21979687637771803	0.22862038537042254	500	500	22b33c7df61e6bea55727cb267f6e5f9db519b3b362814b0cd9c06c4c20aab13
race	sentence	open	strict_complete	all	prompt_equal	qwen2.5-3b-instruct	qwen2.5-14b-instruct	linear_cka	cka	145544	145544	4934	1.0	0.39289947040459733	0.3834088644072674	0.40303563479509935	500	500	22b33c7df61e6bea55727cb267f6e5f9db519b3b362814b0cd9c06c4c20aab13
race	sentence	open	strict_complete	all	prompt_equal	qwen2.5-3b-instruct	qwen2.5-14b-instruct	aitchison_magnitude_r	pearson_r	145544	145544	4934	1.0	0.7325963575237169	0.7269005212582814	0.7385715917689668	500	500	22b33c7df61e6bea55727cb267f6e5f9db519b3b362814b0cd9c06c4c20aab13
race	sentence	open	strict_complete	all	prompt_equal	qwen2.5-3b-instruct	qwen2.5-14b-instruct	fisher_rao_magnitude_r	pearson_r	145544	145544	4934	1.0	0.4962053701424682	0.48570148889196907	0.5062626926373883	500	500	22b33c7df61e6bea55727cb267f6e5f9db519b3b362814b0cd9c06c4c20aab13
race	sentence	open	strict_complete	all	prompt_equal	qwen2.5-3b-instruct	qwen2.5-14b-instruct	fisher_local_magnitude_r	pearson_r	145544	145544	4934	1.0	0.09907509139984363	0.06129885511050669	0.14110235727062106	500	500	22b33c7df61e6bea55727cb267f6e5f9db519b3b362814b0cd9c06c4c20aab13
race	sentence	open	strict_complete	system	row_pooled	qwen2.5-3b-instruct	qwen2.5-14b-instruct	signed_frobenius_r	pearson_r	14802	14802	4934	1.0	0.5445890442329425	0.5339685757976418	0.5560866852089179	500	500	c601e3e1f8531498da4fc2c4da48f94e8f82ee0eb4cc01e20e698b8e637ae831
race	sentence	open	strict_complete	system	row_pooled	qwen2.5-3b-instruct	qwen2.5-14b-instruct	direction_cosine	mean_cosine	14802	14802	4934	1.0	0.19510881398018343	0.18649228078519037	0.20291717772425552	500	500	c601e3e1f8531498da4fc2c4da48f94e8f82ee0eb4cc01e20e698b8e637ae831
race	sentence	open	strict_complete	system	row_pooled	qwen2.5-3b-instruct	qwen2.5-14b-instruct	linear_cka	cka	14802	14802	4934	1.0	0.3131566915088611	0.3004351053143583	0.32662267841216397	500	500	c601e3e1f8531498da4fc2c4da48f94e8f82ee0eb4cc01e20e698b8e637ae831
race	sentence	open	strict_complete	system	row_pooled	qwen2.5-3b-instruct	qwen2.5-14b-instruct	aitchison_magnitude_r	pearson_r	14802	14802	4934	1.0	0.7258546349371047	0.7170670748521482	0.7346913429334374	500	500	c601e3e1f8531498da4fc2c4da48f94e8f82ee0eb4cc01e20e698b8e637ae831
race	sentence	open	strict_complete	system	row_pooled	qwen2.5-3b-instruct	qwen2.5-14b-instruct	fisher_rao_magnitude_r	pearson_r	14802	14802	4934	1.0	0.09831926570234685	0.07960794721285723	0.11710120653292735	500	500	c601e3e1f8531498da4fc2c4da48f94e8f82ee0eb4cc01e20e698b8e637ae831
race	sentence	open	strict_complete	system	row_pooled	qwen2.5-3b-instruct	qwen2.5-14b-instruct	fisher_local_magnitude_r	pearson_r	14802	14802	4934	1.0	0.0627305036034831	0.03647104581357072	0.09026273337673942	500	500	c601e3e1f8531498da4fc2c4da48f94e8f82ee0eb4cc01e20e698b8e637ae831
race	sentence	open	strict_complete	system	prompt_equal	qwen2.5-3b-instruct	qwen2.5-14b-instruct	signed_frobenius_r	pearson_r	14802	14802	4934	1.0	0.5445890442329424	0.5339685757976418	0.5560866852089179	500	500	c601e3e1f8531498da4fc2c4da48f94e8f82ee0eb4cc01e20e698b8e637ae831
race	sentence	open	strict_complete	system	prompt_equal	qwen2.5-3b-instruct	qwen2.5-14b-instruct	direction_cosine	mean_cosine	14802	14802	4934	1.0	0.19510881398018345	0.1864922807851904	0.2029171777242555	500	500	c601e3e1f8531498da4fc2c4da48f94e8f82ee0eb4cc01e20e698b8e637ae831
race	sentence	open	strict_complete	system	prompt_equal	qwen2.5-3b-instruct	qwen2.5-14b-instruct	linear_cka	cka	14802	14802	4934	1.0	0.31315669150886116	0.3004351053143582	0.32662267841216386	500	500	c601e3e1f8531498da4fc2c4da48f94e8f82ee0eb4cc01e20e698b8e637ae831
race	sentence	open	strict_complete	system	prompt_equal	qwen2.5-3b-instruct	qwen2.5-14b-instruct	aitchison_magnitude_r	pearson_r	14802	14802	4934	1.0	0.7258546349371043	0.7170670748521488	0.7346913429334383	500	500	c601e3e1f8531498da4fc2c4da48f94e8f82ee0eb4cc01e20e698b8e637ae831
race	sentence	open	strict_complete	system	prompt_equal	qwen2.5-3b-instruct	qwen2.5-14b-instruct	fisher_rao_magnitude_r	pearson_r	14802	14802	4934	1.0	0.09831926570234682	0.07960794721285719	0.11710120653292731	500	500	c601e3e1f8531498da4fc2c4da48f94e8f82ee0eb4cc01e20e698b8e637ae831
race	sentence	open	strict_complete	system	prompt_equal	qwen2.5-3b-instruct	qwen2.5-14b-instruct	fisher_local_magnitude_r	pearson_r	14802	14802	4934	1.0	0.06273050360348319	0.03647104581357072	0.09026273337673947	500	500	c601e3e1f8531498da4fc2c4da48f94e8f82ee0eb4cc01e20e698b8e637ae831
race	sentence	open	strict_complete	user	row_pooled	qwen2.5-3b-instruct	qwen2.5-14b-instruct	signed_frobenius_r	pearson_r	130742	130742	4934	1.0	0.6287234653099331	0.6206944757277286	0.636405506685929	500	500	5cdd0d994946d7f7dc1e9db595c191f149f1c319dc01643a8e2217e6f1918339
race	sentence	open	strict_complete	user	row_pooled	qwen2.5-3b-instruct	qwen2.5-14b-instruct	direction_cosine	mean_cosine	130742	130742	4934	1.0	0.21449223965275388	0.2089833653257394	0.2193352581811632	500	500	5cdd0d994946d7f7dc1e9db595c191f149f1c319dc01643a8e2217e6f1918339
race	sentence	open	strict_complete	user	row_pooled	qwen2.5-3b-instruct	qwen2.5-14b-instruct	linear_cka	cka	130742	130742	4934	1.0	0.40589436390528416	0.39598002794081094	0.41661159267854936	500	500	5cdd0d994946d7f7dc1e9db595c191f149f1c319dc01643a8e2217e6f1918339
race	sentence	open	strict_complete	user	row_pooled	qwen2.5-3b-instruct	qwen2.5-14b-instruct	aitchison_magnitude_r	pearson_r	130742	130742	4934	1.0	0.7532777765440972	0.7471224571395233	0.7585125694918532	500	500	5cdd0d994946d7f7dc1e9db595c191f149f1c319dc01643a8e2217e6f1918339
race	sentence	open	strict_complete	user	row_pooled	qwen2.5-3b-instruct	qwen2.5-14b-instruct	fisher_rao_magnitude_r	pearson_r	130742	130742	4934	1.0	0.5154363969881681	0.506323713138998	0.5257417755416902	500	500	5cdd0d994946d7f7dc1e9db595c191f149f1c319dc01643a8e2217e6f1918339
race	sentence	open	strict_complete	user	row_pooled	qwen2.5-3b-instruct	qwen2.5-14b-instruct	fisher_local_magnitude_r	pearson_r	130742	130742	4934	1.0	0.10353281695364376	0.06847742458268666	0.14388741513280312	500	500	5cdd0d994946d7f7dc1e9db595c191f149f1c319dc01643a8e2217e6f1918339
